POId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,QuotationNo,PONo,PODate,POReceivedDate,VendorCode,PaymentTerms,PF,VAT,Excise,Octroi,Warrenty,Insurance,Transport,NoteNo,RegistrationNo,Freight,Remarks,CST,Validity,OtherCharges,FileName,FileSize,ContentType,FileData,EnqId
334,2015-01-28,2:31:56 PM,Sapl0005,1,2,J008,0,4300017530,2015-01-28,2015-01-28,108878,AS PER PO,INCLUSIVE,2% against C form,10.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,324
335,2015-01-31,5:26:16 PM,Sapl0005,1,2,S006,0,ver31,2015-01-31,2015-01-31,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,325
336,2015-02-12,11:33:07 AM,Sapl0005,1,2,N005,0,NH1,2015-02-12,2015-02-12,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,326
337,2015-02-13,2:34:48 PM,Sapl0005,1,2,A021,0,7014003719,2015-02-06,2015-02-06,1001336,Due Immediately Against Delivery Currency INR,INCLUSIVE,12.5%,12.36%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,327
338,2015-02-14,9:34:50 AM,Sapl0005,1,2,A002,0,Con|2013|0446\10,2015-02-13,2015-02-13,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,-,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,328
339,2015-02-14,9:41:57 AM,Sapl0005,1,2,A002,0,Con|2013|0446/11,2015-02-13,2015-02-13,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,329
340,2015-02-14,11:55:09 AM,Sapl0005,1,2,N005,0,cnh2,2015-02-14,2015-02-14,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,330
341,2015-02-14,12:21:03 PM,Sapl0005,1,2,N005,0,cnh3,2015-02-14,2015-02-14,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,331
342,2015-02-14,12:23:57 PM,Sapl0005,1,2,N005,0,cnh4,2015-02-14,2015-02-14,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,332
343,2015-02-14,4:04:54 PM,Sapl0005,1,2,S011,0,PUOR14004938,2015-02-14,2015-02-14,-,AS PER PO,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,333
344,2015-03-31,1:59:48 PM,Sapl0005,1,2,M020,0,3200000438,2015-03-13,2015-01-29,PS00374,AS PER PO,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,334
345,2015-02-21,2:00:28 PM,Sapl0005,1,2,C004,0,IND3107471,2015-02-12,2015-02-20,160344,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,335
346,2015-02-23,12:02:35 PM,Sapl0005,1,2,J018,0,4100042711,2015-02-20,2015-02-23,102662,AS PER PO,INCLUSIVE,-,12.36%,-,-,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,336
347,2015-02-28,9:57:11 AM,Sapl0005,1,2,B001,0,4500053987,2015-02-27,2015-02-27,12436,50% ADVANCE ALONG WITH PO & BALANCE 50% AGAINST DELIVERY,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,337
348,2015-02-28,10:05:10 AM,Sapl0005,1,2,S006,0,ver28,2015-02-28,2015-02-28,-,AS PER PO,INCLUSIVE,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,338
349,2015-02-28,1:59:50 PM,Sapl0005,1,2,J018,0,4300017078,2014-12-20,2014-12-20,102662,AS PER PO,INCLUSIVE,2% against C form,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,339
350,2015-02-28,2:02:07 PM,Sapl0005,1,2,J018,0,4300017420,2015-01-20,2015-01-20,102662,AS PER PO,-,2% against C form,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,340
352,2015-03-05,2:22:21 PM,Sapl0005,1,2,A015,0,PO114001659,2015-03-04,2015-03-04,-,07 days from the date of material receipt,inclusive,12.5%,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,341
353,2015-07-31,5:18:58 PM,Sapl0005,1,3,C004,0,IND3228444,2015-06-10,2015-07-07,160344,AS PER PO,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,342
354,2015-04-24,12:17:00 PM,Sapl0005,1,3,M001,0,3100425997,2015-03-13,2015-03-13,CS2782,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,343
355,2015-03-31,4:23:38 PM,Sapl0005,1,2,M001,0,3100425476,2015-03-11,2015-03-14,CS2782,AS PER PO,-,12.5%,12.5%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,344
356,2015-03-25,12:00:21 PM,Sapl0005,1,2,Y002,0,2015500032,2015-03-23,2015-03-23,03120,AS PER PO,NA,-,-,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,345
357,2015-03-31,2:14:18 PM,Sapl0005,1,2,A002,0,Verbal_M.Hiremath,2015-04-07,2015-04-07,-,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,346
359,2015-07-29,12:01:31 PM,Sapl0005,1,3,N005,0,132014,2015-04-06,2015-04-10,PS032,"30% AGAINST dap, 50% + 100% TAXES AGAINST DELIVERY & BALANCE 20% AGAINST COMMISSIONING",INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,348
360,2015-08-31,4:47:13 PM,Sapl0005,1,3,N005,0,132016,2015-04-06,2015-04-10,PS032,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,349
361,2016-03-31,11:00:40 AM,Sapl0005,1,3,N005,0,132018,2015-04-08,2015-04-14,PS032,"15% ADVANCE ALONG WITH POAGAINST SUBMISSION OF ADVANCE BANK GURANTEE, 20% AGAINST DAP, 45% +100% TAXES ON PRO RATA BASIS BEFORE DISPATCH AGAINST TRIAL OF MAX 8 SET, 10% AFTER INSTALLATION, 10% AFTER INSTALLATION",INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,350
362,2017-10-13,3:23:57 PM,Sapl0005,1,5,N005,0,133018/CL000068,2016-07-26,2016-07-30,PS032,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,351
363,2015-05-18,11:34:34 AM,Sapl0005,1,3,C004,0,IND3178832,2015-04-22,2015-04-22,160344,AS PER PO,INCLUSIVE,12.5%,12.5%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,352
364,2015-04-25,9:40:12 AM,Sapl0005,1,3,S011,0,PUOR15000337,2015-04-24,2015-04-24,-,15 days from gr,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,353
365,2015-09-10,10:10:28 AM,Sapl0005,1,3,S026,0,verbsa,2015-05-19,2015-05-19,-,as per PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,354
366,2015-09-12,2:32:37 PM,sapl0005,1,3,A029,0,MH_PO 15 -16_ 000581,2015-06-19,2014-07-23,S000000494,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,355
367,2015-09-12,2:31:38 PM,sapl0005,1,3,A029,0,MH _PO 15-16_000581,2015-06-19,2014-07-23,S000000494,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,356
368,2015-05-27,9:09:35 AM,Sapl0005,1,3,V002,0,8000058208,2015-05-22,2015-05-25,2240,"30 days fm. the date of G.receipt, 100% after 30 days from the date of work completion",INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,357
369,2015-06-05,10:20:39 AM,Sapl0005,1,3,C004,0,IND3209830,2015-05-22,2015-05-22,160344,"90% AGAINST DISPATCH OF MATERIAL, 10% AGAINST I& C",INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,358
370,2015-06-17,5:35:59 PM,Sapl0005,1,3,C004,0,IND3214582,2015-05-28,2015-06-17,160344,60 days,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,359
371,2015-06-13,3:37:06 PM,sapl0005,1,3,S026,0,005,2015-04-15,2015-04-15,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,360
372,2015-06-13,4:33:50 PM,Sapl0005,1,3,M020,0,3400002289,2015-01-29,2015-03-03,PS00374,"80% after VP0, 20% after installation & commissioning after completeion report from zaheerabad",INCLUSIVE,-,12.36%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,361
373,2015-06-13,4:55:02 PM,Sapl0005,1,3,C004,0,IND3210473,2015-05-22,2015-06-09,160344,AS PER PO,INCLUSIVE,-,14%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,362
374,2015-06-16,2:06:25 PM,Sapl0005,1,3,S011,0,PUOR15001115,2015-06-15,2015-06-15,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,363
375,2015-06-16,2:19:26 PM,Sapl0005,1,3,S011,0,PUOR15001116,2015-06-15,2015-06-15,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,364
377,2015-06-17,5:31:16 PM,Sapl0005,1,3,C004,0,IND3223769,2015-06-05,2015-06-17,160344,60 days,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,366
378,2015-07-10,1:09:25 PM,Sapl0005,1,3,J003,0,4300019394,2015-07-06,2015-07-09,108878,20% Advance  50% + All Taxes after delivery.  30% after complete successful installation & Commissioning at JBMMA,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,367
379,2015-06-29,10:38:54 AM,Sapl0005,1,3,J009,0,JOAI/A/1500034,2015-06-27,2015-06-29,VSA002,90% ADVANCE AGAINST PI,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,368
380,2015-08-05,12:43:18 PM,Sapl0005,1,3,C004,0,IND3253292,2015-07-03,2015-07-25,160344,60 days,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,369
381,2015-07-21,10:39:43 AM,Sapl0005,1,3,S011,0,PUOR15001770,2015-07-20,2015-07-20,-,15 days from grn,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,370
382,2015-07-24,11:13:17 AM,Sapl0005,1,3,T002,0,2410198800,2015-07-23,2015-07-24,S83470,AP02-Payment on 30 days from GR based on acceptance.,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,371
383,2015-08-11,9:09:33 AM,Sapl0005,1,3,A007,0,2802500147,2015-08-07,2015-08-08,CS00367,30 Days from GRR,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,372
384,2015-07-28,2:35:52 PM,Sapl0005,1,3,S006,0,Ver28jul,2015-07-28,2015-07-28,-,as per po,INCLUSIVE,12.5%,-,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,by courier,-,-,-,,-,-,-,,0.0,application/octet-stream,,373
385,2015-07-30,8:55:11 AM,Sapl0005,1,3,J003,0,4300019589,2015-07-22,2015-07-29,108878,100% after receipt of material,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,374
386,2015-08-04,5:49:19 PM,Sapl0005,1,3,S024,0,SDE/PUR/SR/0029,2015-08-04,2015-08-04,-,Delivery After 64 DAYS,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,375
387,2015-09-10,10:25:31 AM,Sapl0005,1,3,S011,0,PUOR15002190,2015-08-13,2015-08-13,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,376
388,2015-08-27,9:32:24 AM,Sapl0005,1,3,N003,0,011516CPMTME168,2015-08-26,2015-08-26,S0296,100% ADVANCE,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,377
389,2015-08-31,4:51:42 PM,Sapl0005,1,3,A004,0,C2_PO1516_ 001970,2015-08-31,2015-08-31,S000000494,30 Days PDC,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,378
390,2015-09-10,11:20:22 AM,sapl0005,1,3,S026,0,Verbal_01,2015-09-09,2015-09-09,-,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,379
391,2015-09-10,11:19:09 AM,sapl0005,1,3,U002,0,Verbal_02,2015-09-09,2015-09-09,-,AS PER PO,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,380
392,2015-09-24,12:58:24 PM,Sapl0005,1,3,J009,0,JOAI/A/1500084,2015-09-23,2015-09-23,VSA002,IMMEDIATE,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,381
393,2015-09-29,3:21:10 PM,Sapl0005,1,3,S011,0,PUOR15002853,2015-09-26,2015-09-26,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,382
394,2015-10-27,11:44:21 AM,Sapl0005,1,3,V006,0,PO/116283,2015-10-01,2015-10-01,-,100% AGAINST PI,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,383
395,2015-10-02,12:43:12 PM,Sapl0005,1,3,M021,0,MHEPL/MMP/3200099456,2015-09-25,2015-11-01,CS2782,90%+100% TAXES AGAINST RECIPT OF MATERIAL & BAL 10% AGAINST COMPLETION OF WORK,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,384
396,2015-10-02,1:11:20 PM,Sapl0005,1,3,C004,0,verbaloct,2015-10-02,2015-10-02,-,as per po,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,385
397,2016-05-12,11:49:19 AM,Sapl0005,1,4,C004,0,IND3553799,2016-05-11,2016-05-12,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,386
398,2015-10-02,3:14:23 PM,Sapl0005,1,3,C004,0,verbwa2,2015-10-02,2015-10-02,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,387
399,2015-10-02,3:21:21 PM,Sapl0005,1,3,C004,0,verbrol2,2015-10-02,2015-10-02,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,388
400,2015-10-27,4:57:25 PM,Sapl0005,1,3,A031,0,2804500108,2015-10-23,2015-10-27,CS00367,as per po,inclusive,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,389
401,2015-10-28,4:01:35 PM,Sapl0005,1,3,A031,0,2804500106,2015-10-23,2015-10-27,CS00367,as per po,inclusive,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,390
402,2015-10-27,4:52:03 PM,Sapl0005,1,3,A030,0,2802500155,2015-10-23,2015-10-27,CS00367,as per po,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,391
403,2015-10-27,4:14:46 PM,Sapl0005,1,3,A007,0,2801500071,2015-10-23,2015-10-27,CS00367,90% + 100% taxes within 20 days after receipt of material at ASAL sites,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,392
404,2015-10-27,4:19:32 PM,Sapl0005,1,3,A007,0,2801500072,2015-10-23,2015-10-27,CS00367,90% + 100% taxes within 20 days after receipt of material at ASAL sites,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,393
405,2016-01-23,10:46:52 AM,Sapl0005,1,3,A030,0,2802500177,2016-01-22,2016-01-22,CS00367,as per po,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,394
406,2015-10-27,4:40:09 PM,Sapl0005,1,3,A030,0,2802500156,2015-10-23,2015-10-27,CS00367,90% + 100% taxes within 20 days after receipt of material at ASAL sites,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,395
407,2015-10-27,4:49:11 PM,Sapl0005,1,3,A031,0,2804500109,2015-10-23,2015-10-27,CS00367,90%+100% TAXES AGAINST RECIPT OF MATERIAL & BAL 10% AGAINST COMPLETION OF WORK,inclusive,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,396
408,2015-10-27,4:45:03 PM,Sapl0005,1,3,A031,0,2804500110,2015-10-23,2015-10-27,CS00367,90% WITH 100% TAXES AND DUTIES within 30 DAYS FROM GIN,inclusive,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,397
409,2016-01-23,10:49:35 AM,Sapl0005,1,3,A030,0,2802500178,2016-01-22,2016-01-22,CS00367,as per po,inclusive,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,398
410,2015-11-05,9:18:57 AM,Sapl0005,1,3,A024,0,7015004214,2015-11-04,2015-11-04,1001336,15 DAYS pdc,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,EXTRA  AT ACTUALS,,-,-,-,,0.0,application/octet-stream,,399
411,2015-11-05,2:58:50 PM,Sapl0005,1,3,A031,0,2804500107,2015-10-23,2015-11-27,CS00367,90% + 100% taxes within 20 days after receipt of material at ASAL sites,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,400
412,2015-11-16,9:41:32 AM,Sapl0005,1,3,C004,0,IND3380091,2015-11-06,2015-11-06,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,402
413,2015-11-17,12:23:37 PM,Sapl0005,1,3,J014,0,4300021014,2015-11-17,2015-11-17,108878,"90%+100% taxes against PI, Bal 10% after installation",INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,403
414,2015-11-19,12:34:17 PM,Sapl0005,1,3,S006,0,ve19,2015-11-19,2015-11-19,-,as per po,INCLUSIVE,12.5%,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,404
