EnqId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdCity,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkCity,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelCity,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,EnquiryFor,Flag,POStatus
121,2013-07-24,3:15:51 PM,Sapl0005,1,1,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,-,1,21,405,-,-,-,"Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,WELDING FIXTURES FOR ST-70,1,1
122,2013-07-24,4:12:47 PM,Sapl0005,1,1,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,-,1,21,405,-,-,-,"Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,FIXTURES FOR ST-80,1,1
123,2013-07-24,4:13:20 PM,Sapl0005,1,1,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,-,1,21,405,-,-,-,"Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,Inspection Fixture ST-90,1,1
124,2013-07-24,4:13:47 PM,Sapl0005,1,1,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,-,1,21,405,-,-,-,"Automative Sector,
Chakan,
Dist. Pune 410 510",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,LIFT & CARRY,1,1
125,2013-07-26,9:35:41 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"VCXXX9999014241_(PRD_100)-2,
VCXXX9999014243_(PRD_100)-2,
VCXXX9999014245_(PRD_100)-1,
VCXXX9999014247_(PRD_100)-1,
VCXXX9999014248_(PRD_100)-2,
VCXXX9999014249_(PRD_100)-2,VCXXX9999014251_(PRD_100)-1,
VCXXX9999014240_(PRG_100)-1,
VCXXX9999014241_(PRG_100)-2,
VCXXX9999014242_(PRG_100)-2,
VCXXX9999014243_(PRG_100)-1,
VCXXX9999014248_(PRG_100)-2,
VCXXX9999014251_(PRG_100)-2,
VCXXX9999014253_(PRG_100)-1,
VCXXX9999014240_(PRD_200)-3,
VCXXX9999014241_(PRD_200)-2,
VCXXX9999014242_(PRD_200)-2,
VCXXX9999014247_(PRD_200)-5,
VCXXX9999014248_(PRD_200)-1,
VCXXX9999014249_(PRD_200)-2,
VCXXX9999014252_(PRD_200)-2,
VCXXX9999014240_(PRG_200)-5,
VCXXX9999014241_(PRG_200)-1,
VCXXX9999014242_(PRG_200)-2,
VCXXX9999014244_(PRG_200)-2,
VCXXX9999014247_(PRG_200)-3,
VCXXX9999014248_(PRG_200)-2,
VCXXX9999014249_(PRG_200)-2",1,1
126,2013-07-26,5:52:52 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"VCXXX9999014243_(PVD_200)-3,
VCXXX9999014244_(PVD_200)-1,
VCXXX9999014245_(PVD_200)-2,
VCXXX9999014247_(PVD_200)-3,
VCXXX9999014248_(PVD_200)-2,
VCXXX9999014249_(PVD_200)-1,
VCXXX9999014251_(PVD_200)-1,
VCXXX9999014252_(PVD_200)-5,
VCXXX9999014253_(PVD_200)-1,
VCXXX9999014254_(PVD_200)-1,
VCXXX9999014240_(PVG_200)-3,
VCXXX9999014241_(PVG_200)-2,
VCXXX9999014242_(PVG_200)-1,
VCXXX9999014243_(PVG_200)-1,
VCXXX9999014244_(PVG_200)-5,
VCXXX9999014245_(PVG_200)-1,
VCXXX9999014246_(PVG_200)-1,
VCXXX9999014251_(PVG_200)-3,
VCXXX9999014252_(PVG_200)-1,
VCXXX9999014253_(PVG_200)-2",1,1
127,2013-07-27,1:42:47 PM,Sapl0005,1,1,C011,CUMMINS INDIA LTD. ,"PLOT NO. B-2,PHALTAN SEZ INDUSTRIAL AREA,VILLAGE-NANDAL AND SURAWADI,TAL. PHALTAN,SATARA.",1,21,409,415523,+1 (877) 3774357,25632365,"PLOT NO. B-2,PHALTAN SEZ INDUSTRIAL AREA,VILLAGE-NANDAL AND SURAWADI,TAL. PHALTAN,SATARA.",1,21,409,415523,+1 (877) 3774357,25632365,"PLOT NO. B-2,PHALTAN SEZ INDUSTRIAL AREA,VILLAGE-NANDAL AND SURAWADI,TAL. PHALTAN,SATARA.",1,21,409,415523,+1 (877) 3774357,25632365,SANDIP BHADANE,-,-,27410344315V dated 1 April 2006,sandip.v.bhadane@cummins.com,-,-,27410344315C dated 1 April 2006,9922434636,-,-,-,,"INSTALLATION & COMMISSIONING LABOUR CHARGES -2,
INSTALLATION & COMMISSIONING P&F-2",1,1
128,2013-07-27,4:50:42 PM,Sapl0005,1,1,A020,ARKAY FABSTEEL SYSTEMS PVT. LTD. ,"GAT NO. 357,76,WAGHJAINAGAR, KHARABWADI, CHAKAN",1,21,405,-,-,-,"GAT NO. 357,76,WAGHJAINAGAR, KHARABWADI, CHAKAN",1,21,405,-,-,-,"GAT NO. 357,76,WAGHJAINAGAR, KHARABWADI, CHAKAN",1,21,405,-,-,-,Mr. Rajesh Kumar Pal,-,PUNE,27500884216V,rajeshk.pal@arkayindia.com,AAHCA2157LEM006,PUNE-V,27500884216C,918308811933,"SADGURU COMPLEX, CHAKAN",-,-,,"CROSS RAIL C63 L=3.5 MTR, LONG RAIL C63 L=5 MTR, TROLLEY SET CROSS RAIL-2.",1,0
129,2013-07-31,9:32:55 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"VCXXX9999014249_(CR_100)-1,
VCXXX9999014242_(CR_100)-1,
VCXXX9999014241_(CR_100)-1,
VCXXX9999014248_(CR_100)-1,
VCXXX9999014240_(CR_100)-1,
VCXXX9999014247_(CR_100)-1,
VCXXX9999014251_(CR_100)-2,
VCXXX9999014243_(CR_100)-1,
VCXXX9999014243_(CR_100)-1,
VCXXX9999014242_(CR_200)-1,
VCXXX9999014243_(CR_200)-2,
VCXXX9999014244_(CR_200)-2,
VCXXX9999014249_(CR_200)-1,
VCXXX9999014251_(CR_200)-2,
VCXXX9999014252_(CR_200)-2,
VCXXX9999014240_(CR_400)-1,
VCXXX9999014241_(CR_400)-3,
VCXXX9999014243_(CR_400)-1,
VCXXX9999014244_(CR_400)-2,
VCXXX9999014247_(CR_400)-1,
VCXXX9999014248_(CR_400)-3,
VCXXX9999014251_(CR_400)-1,
VCXXX9999014252_(CR_400)-1,",1,1
130,2013-07-31,11:33:13 AM,Sapl0005,1,1,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,"LONG RAIL (125MTR X 4 LINES)=500MTR,
CROSS RAIL ( 2.5MTR X 200NOS.)=500MTR",1,1
131,2013-07-31,4:17:18 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,5102-ET-MFL-03-00-TROLLEY-1,1,1
132,2013-08-02,10:23:14 AM,Sapl0005,1,1,A002,ANUSAYA AUTO PRESS PARTS PVT LTD. ,"Gat No.288,Mahalunge, Talegaon - chakan Road, Tal:Khed",1,21,405,410501,021-259026,02135-259090,"Gat No.288,Mahalunge, Talegaon - chakan Road, Tal:Khed",1,21,405,410501,021-259026,02135-259090,"Gat No.288,Mahalunge, Talegaon - chakan Road, Tal:Khed",1,21,405,410501,021-259026,02135-259090,Mr. Santosh Pudake,-,-,27620410014V 01/04/2006,mail@domain.com,AACCA3246KXM001,-,27620410014C 01/04/2006,9881700821,-,-,-,,"GUN RAIL-LONG C63 -30MTR,
GUN RAIL-TROLLY SETS FOR C-63-12",1,1
133,2013-08-03,8:59:38 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"7110/7310-1-26-ROUND PLATE -2,
7110/7310-1-27-ROUND PLATE-2",1,1
134,2013-08-05,10:36:33 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK (SP50-35)-1,
RISER (SP16-200)-1,
BUTTON STOPPER (SP60-10-00) DM-11-2",1,1
135,2013-08-05,10:45:21 AM,Sapl0001,1,1,A022,"ARKAY FABSTEEL PVT. LTD., UNIT 3 ","GAT NO. 418, VILLANGE AMBETHAN, TALUKA KHED",1,21,405,410501,-,-,"GAT NO. 418, VILLANGE AMBETHAN, TALUKA KHED",1,21,405,410501,-,-,"GAT NO. 418, VILLANGE AMBETHAN, TALUKA KHED",1,21,405,410501,-,-,NILESH PAWAR,-,PUNE,27500884216V,nilesh.pawar@arkayindia.com,AAHCA2157LEM007,PUNE-V,27500884216C,8308811942,SADGURU COMPLEX CHAKAN,-,-,,"CROSS RAIL C63 L=3.5 MTR, LONG RAIL C63 L=5 MTR, TROLLEY SET CROSS RAIL-2.",1,1
136,2013-08-05,3:25:08 PM,Sapl0005,1,1,T011,THE SUPREME INDUSTRIES LIMITED ,"KANHE,TALUKA-MAVAL,",1,21,405,412106,02114-255212,02114-255380,"KANHE,TALUKA-MAVAL,",1,21,405,412106,02114-255212,02114-255380,"KANHE,TALUKA-MAVAL,",1,21,405,412106,02114-255212,02114-255380,Uday.Vaidya,-,-,-,uday_vaidya@supreme.co.in,-,-,-,9923103552,-,-,-,,"TROLLEY FOR Y-1 DASHBOARD LOGISTICS
TROLLEY - 7,
TROLLEY FOR Y-1 ARMATURE ASSEMBLY
TROLLEY-2",1,1
137,2013-08-07,12:18:34 PM,Sapl0056,1,1,T002,TATA MOTORS LTD ,MPLP PIMPRI PLANT,1,21,405,411018,-,-,MPLP PIMPRI PLANT,1,21,405,411018,-,-,MPLP PIMPRI PLANT,1,21,405,411018,-,-,N.Y.Dodake,-,-,27390247811V DT.01/04/08,n.dodake@tatamotors.com,"PIMPRI - AACT2727QXM003, CHINCHWAD - AAACT2727QXM007",-,27390247811C DT.01/04/08,9922434879,-,-,-,WONo-0609[old erp]continuation,Modification of manipulators for Y1 project,1,1
138,2013-08-08,4:00:47 PM,Sapl0005,1,1,A023,AMTEK AUTO PRESSING & EXPORTS PVT. LTD. ,"E6/3 MIDC PHASE III,  NANEKARWADI, CHAKAN , PUNE",1,21,405,410501,-,-,"E6/3 MIDC PHASE III,  NANEKARWADI, CHAKAN , PUNE",1,21,405,410501,-,-,"E6/3 MIDC PHASE III,  NANEKARWADI, CHAKAN , PUNE",1,21,405,410501,-,-,Pankaj Seth,-,-,27900542168 V,amtekpune@gmail.com,AAFCA  6352B  EM 002,-,27900542168 C,9823059005,-,-,-,,Stage Wise Welding Assy Fixtures for Manufacture of CCB ASSEMBLY RHD & LHD FOR MAHINDRA XUV500 - 1,1,1
139,2013-08-12,2:54:51 PM,Sapl0005,1,1,C005,CLENTECH SYSTEMS PVT. LTD. ,"Gat No. 351,Kasurdi, Khed - shivapur , Tal. Bhor",1,21,405,412205,02113 - 252702,02113 - 252703,-,1,21,405,-,-,-,-,1,21,405,-,-,-,Mr. Shankar,-,-,-,cleantech@vsnl.net,-,-,-,-,-,-,-,,MATERIAL HANDLING SYSTEM WITH ELECTRIC LIFTER FOR L012-1,1,1
140,2013-08-14,9:27:16 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"E269871611-SUPPORT-1,
E270261611-SUPPORT-1",1,1
141,2013-08-14,9:38:17 AM,Sapl0005,1,1,B007,BADVE ENGINEERING LTD- UNIT-XIII ,"PLOT NO.A-23/1, CHAKAN INDUSTRIAL AREA, PHASE-II, VILLAGE: KHALUMBRE, TQ.KHED",1,21,405,410501,-,-,"PLOT NO.A-23/1, CHAKAN INDUSTRIAL AREA, PHASE-II, VILLAGE: KHALUMBRE, TQ.KHED",1,21,405,410501,-,-,"PLOT NO.A-23/1, CHAKAN INDUSTRIAL AREA, PHASE-II, VILLAGE: KHALUMBRE, TQ.KHED",1,21,405,410501,-,-,R.K.Jadhav,-,-,27680000350V,rkjadhav@badvegroup.com,AAACB9378FEM014,-,27680000350C,09881150811,-,AAACB9378F,-,,"LONG RAIL - 48MTR,
CROSS RAIL 17.5MTR,
TROLLEY SET -7",1,1
142,2013-08-20,10:38:07 AM,Sapl0005,1,1,T014,TATA CUMMINS LIMITED ,"A  WING, 8TH FLOOR, DOWN TOWN CITY CENTRE (DTC), BESIDES HIMALI RESIDENCY, NEAR MHATRE BRIDGE, ERADWANE, PUNE - 411 004, INDIA",1,21,405,411004,-,-,"A  WING, 8TH FLOOR, DOWN TOWN CITY CENTRE (DTC), BESIDES HIMALI RESIDENCY, NEAR MHATRE BRIDGE, ERADWANE, PUNE - 411 004, INDIA",1,21,405,411004,-,-,"A  WING, 8TH FLOOR, DOWN TOWN CITY CENTRE (DTC), BESIDES HIMALI RESIDENCY, NEAR MHATRE BRIDGE, ERADWANE, PUNE - 411 004, INDIA",1,21,405,411004,-,-,MR. RAHUL AGARWAL,-,-,-,rahul@cummins.com,-,-,-,-,-,-,-,,Powerised Roller Conveyor with Contactor Logic,1,1
143,2013-08-21,12:22:03 PM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-33)FOR-7135/7335-20,
SHIM PACK-(SP50-37)FOR-7135/7335-40",1,1
144,2013-08-24,9:33:38 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-31)FOR-8120-5,
SHIM PACK-(SP50-32)FOR-8120-40,
SHIM PACK-(SP50-33)FOR-8120-24,
SHIM PACK-(SP50-35)FOR-8120-5,
SHIM PACK-(SP50-36)FOR-8120-10,
SHIM PACK-(SP50-37)FOR-8120-30",1,1
145,2013-08-26,1:49:26 PM,Sapl0005,1,1,J013,JBM AUTO LTD. ,"601,HEMKUNT CHAMBERS,89,NEHRU PLACE",1,10,133,10019,-,-,"PLOT NO. 5,SECTOR - 31,KASNA INDUSTRIAL AREA,",1,33,682,201306,-,-,"PLOT NO. 5,SECTOR - 31,KASNA INDUSTRIAL AREA,",1,33,682,201306,-,-,Mr. SANJAY MURGAI,-,Noida,-,smurgai@jbm.co.in,AAACJ9630NXM002,V,09366300628,09899787009,"30, Noida",AAACJ9630N,-,,LONG RAIL (5MtrX2)= 10mtr,1,1
146,2013-08-28,9:34:17 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"7115/7315-1-11-WELD MENT-2,
7115/7315-1-12-WELD MENT-4,
7115/7315-1-21-PLATE-4,
7115/7315-1-22-SPACER-4,
SHIM-(SP50-33)-C-13-10,
SHIM-(SP50-32)-C-13-15,",1,1
147,2013-08-28,9:52:12 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"8120-1-11-BASE FRAME-1,
8120-1-12-BASE LAGS-4,
8120-1-21-ROUND LAG PLATES-4,
8120-1-22-BRACKET-1,
8120-1-23-BRACKET-1,
SHIM PACK-(SP50-17)FOR-712C-10,
SHIM PACK-(SP50-1)FOR-712C-10,
SHIM PACK-(SP50-3)FOR-712C-10,
SHIM PACK-(SP50-33)FOR-712C-10,
SHIM PACK-(SP50-15)FOR-712C-10,
SHIM PACK-(SP50-36)FOR-712C-10",1,1
148,2013-08-28,10:17:29 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"4000-5-15-WELDMENT-4,
4000-5-16-WELDMENT-4,
4000-5-17-WELDMENT-13,
6000-5-13-WELDMENT-4,
6000-5-14-WELDMENT-2,
6000-5-15-WELDMENT-10",1,1
149,2013-09-03,10:04:38 AM,Sapl0005,1,1,A016,ALF ENGINEERING COMPANY ,"PLOT NO.227 TO 231,SECTOR-7,IIE,SIDCUL",1,34,679,249 403,"01334-239018,9319552246",01334-239444,"PLOT NO.227 TO 231,SECTOR-7,IIE,SIDCUL",1,34,679,249 403,"01334-239018,9319552246",01334-239444,"PLOT NO.227 TO 231,SECTOR-7,IIE,SIDCUL",1,34,679,249 403,"01334-239018,9319552246",01334-239444,Mr. Dinesh Raut,-,-,05005690336 Dtd. 26-10-2005,haridwar@alfengineering.com,-,-,HR-5048569 Dtd. 26-10-2005,9325379844,-,-,-,,"MAGNETIC PLUNGER WITH BREAK COIL 415VAC - 2,
BRAKE SHOE ASSLY LH & RH - 2,
TRANSFORMER 415V, 24V -1",1,1
150,2013-09-04,11:01:22 AM,Sapl0005,1,1,C002,COMAU INDIA PVT LTD ,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,"Gate No -1394, 1413,34 KM Milestone,Pune Nagar Road, Shikrapur,Taluka Shirur",1,21,405,412208,+91-2137-678100,+91-2137-678110/11,Mr. Amit Kokane,-,-,27650001482 V WEF 01/04/06,amit.kokane@comau.com,AAACC6992QXM002,-,27650001482 C WEF 01/04/06,-,-,-,-,,"SHIM PACK-(SP50-3)-8125 - 15,
SHIM PACK-(SP50-36)-8125 - 15,
SHIM PACK-(SP50-32)-8125 - 15,
SHIM PACK-(SP50-18)FOR-4000 -50,
SHIM PACK-(SP50-19)FOR-4000-25,
SHIM PACK-(SP50-22)FOR-4000-25,
SHIM PACK-(SP50-3)FOR-4000-40",1,1
151,2013-09-06,11:02:53 AM,Sapl0005,1,1,V002,VOLKSWAGEN INDIA PVT. LTD. ,"E 1,MIDC Industrial Area, ( Phase III),Village : Nigoje Mhalunge , Kharabwadi , Tal: Khed, Chakan",1,21,405,410 501,02135-611438,2135 - 661046,"E 1,MIDC Industrial Area, ( Phase III),Village : Nigoje Mhalunge , Kharabwadi , Tal: Khed, Chakan",1,21,405,410 501,02135-611438,2135 - 661046,"E 1,MIDC Industrial Area, ( Phase III),Village : Nigoje Mhalunge , Kharabwadi , Tal: Khed, Chakan",1,21,405,410 501,02135-611438,2135 - 661046,Shashank.Kumar,-,-,27580611505V,Shashank.Kumar@volkswagen.co.in,AACCV4229PXM001,-,27580611505C,-,-,-,-,,HVAC Test Bench with under rack - 1PCE,1,1
