Id,ProformaInvNo,InvDate,PONo,Amount,Particular,WithinGroup,WONo,BG,PVEVNO,BillAgainst,MId
2928,477,2018-01-13,,5248.0,15 DAYS PDC,,,,,,1925
2929,B0094,2018-01-29,,6172.0,ONLINE,,,,,,1926
2930,,,,10000.0,Labour Charges For Washroom Repairing (Nagendra Kumar Pandey),-,,1,,,1927
2931,-,2018-03-01,,12351.0,30 DAYS PDC,,,,,,1928
2932,G428,2018-01-23,,208538.0,30 DAYS PDC,,,,,,1929
2933,-,2018-02-12,,19000.0,12 DAYS PDC (Used Pc Charges),,,,,,1930
2934,-,2017-02-05,,17883.0,TRUMECH,,,,,,1931
2935,307,2018-02-06,,80995.0,against delivery,,,,,,1932
2936,-,2018-02-07,,51538.0,against delivery,,,,,,1933
2937,-,2018-02-09,,33772.0,against delivery,,,,,,1934
2938,,,,10000.0,Pune District Chess Association (Labour welfare Charges),-,,1,,,1935
2939,-,2018-02-12,,12193.0,paid against pu paint,,,,,,1936
2940,-,2018-02-13,,6355.0,against delivery,,,,,,1937
2941,-,2018-02-14,,66790.0,Electricity Charges For The Month Of feb.2018,,,,,,1938
2942,-,2018-02-15,,53275.0,towards consumables & tools Against,,,,,,1939
2943,-,2018-02-15,,6980.0,towards sand blasting,,,,,,1940
2944,,,,585319.0,salary for the month of jan-2018,,,,,,1941
2945,,,,2400.0,salary deduction salary jan-18 (emi dnyandeep bank),,,,,,1942
2946,,,,2400.0,salary deduction salary jan-18 (emi dnyandeep bank),,,,,,1943
2947,se/pi/17/100,2018-02-20,,48852.0,po no 1153,,,,,,1944
2948,,,,100000.0,,,,,5635,D/2140,1945
2949,-,2017-04-08,,3760.0,towards canteen material,,,,,,1946
2951,,,,50000.0,,,,,5466,070,1948
2953,,,,39725.0,,,,,6475,0414/16-17,1950
2954,,,,11000.0,,,,,3692,3660,1951
2955,,,,3515.0,,,,,4417,3634,1951
2956,,,,9528.75,,,,,4321,314,1952
2957,,,,239.25,,,,,4322,314,1952
2958,,,,16458.75,,,,,4491,330,1952
2959,,,,3773.25,,,,,4492,330,1952
2960,,,,15000.0,,,,,4347,15/00064,1953
2961,,,,36734.0,,,,,6391,EX230/16-17,1954
2962,,,,44775.0,,,,,1545,61,1955
2963,,,,5225.0,,,,,5153,61,1955
2964,,,,1300.0,,,,,5142,15,1956
2965,,,,4750.0,,,,,5373,27,1956
2966,,,,10350.0,,,,,5374,24,1956
2967,,,,10400.0,,,,,5375,23,1956
2968,,,,870.0,,,,,5376,18,1956
2969,,,,19500.0,,,,,5445,29,1956
2970,,,,19000.0,,,,,5451,28,1956
2971,,,,16020.0,,,,,5588,31,1956
2972,,,,4561.0,,,,,5589,32,1956
2973,,,,5975.0,,,,,5606,33,1956
2974,,,,7274.0,,,,,5613,34,1956
2975,,,,0.61,,,,,4773,2015/06/30001,1957
2976,,,,14999.39,,,,,4881,2015/07/31001,1957
2977,,,,2579.0,,,,,5574,487,1958
2978,,,,7421.0,,,,,5575,486,1958
2979,,,,10953.62,,,,,6177,50003615,1959
2980,,,,26000.0,,,,,5879,HH/00028/16-17,1960
2981,,,,4851.0,,,,,3792,EX-00945,1961
2982,,,,15149.0,,,,,3945,EX01210/EX01211,1961
2983,,,,2718.01,,,,,4982,783,1962
2984,,,,474.88,,,,,4983,782,1962
2985,,,,4198.5,,,,,5001,792,1962
2986,,,,1411.89,,,,,5021,796,1962
2987,,,,1804.84,,,,,5022,795,1962
2988,,,,3538.11,,,,,5146,800,1962
2989,,,,4461.12,,,,,5380,807,1962
2990,,,,6392.25,,,,,5381,805,1962
2991,,,,12600.0,,,,,4291,000315/14-15,1963
2992,,,,10000.0,,,,,1781,93,1964
2993,,,,3865.0,,,,,6317,1090,1965
2994,,,,6135.0,,,,,6318,1089,1965
2995,,,,10556.0,,,,,3648,72-A,1966
2996,,,,33857.0,,,,,2139,M1347,1967
2997,,,,5756.0,,,,,2226,C2612,1967
2998,,,,46788.62,,,,,2227,C2613,1967
2999,,,,2938.41,,,,,2233,M1359,1967
3000,,,,10660.0,,,,,2566,C2335,1967
3001,,,,7857.0,,,,,6318,1089,1968
3002,,,,11000.0,,,,,6240,250,1969
3003,,,,9499.95,,,,,6241,266,1969
3004,,,,470.0,,,,,3583,597,1970
3005,,,,5729.0,,,,,3584,585,1970
3006,,,,11870.0,,,,,3585,665,1970
3008,,,,2512.0,,,,,6676,17-18/04023,1972
3009,,,,550.0,,,,,6765,17-18/05011,1972
3010,,,,29930.0,,,,,6907,17-18/05006,1972
3018,,,,2207.0,,,,,5466,070,1974
3019,,,,79005.0,,,,,5694,0211,1974
3020,,,,18788.0,,,,,5695,304/2016,1974
3021,,,,197.0,,,,,6827,065,1975
3022,,,,450.0,,,,,6828,067,1975
3023,,,,120.0,,,,,6829,069,1975
3024,,,,283.0,,,,,6874,070,1975
3034,,,,15900.0,,,,,6544,1429,1977
3035,,,,4994.0,,,,,5963,10BSI16/17136741,1978
3036,,,,2318.68,,,,,5964,10BSI16/17135227,1978
3037,,,,40143.0,,,,,6026,10BSI16 / 17140877,1978
3038,,,,1362.0,,,,,6028,10BSI16 / 17139757,1978
3039,,,,2628.0,,,,,6036,10BSI16 / 17139736,1978
3040,,,,20641.0,,,,,6086,10BSI16/17139074,1978
3041,,,,77912.67,,,,,6101,10BSI16 / 17140487,1978
3042,,,,16805.0,,,,,5635,D/2140,1979
3043,,,,3774.0,,,,,5710,E/0013,1979
3044,,,,4675.0,,,,,5711,E/0012,1979
3045,,,,4494.24,,,,,5712,E/0011,1979
3046,,,,653.0,,,,,5713,E/0010,1979
3047,,,,1056.79,,,,,5714,E/0009,1979
3048,,,,1058.0,,,,,5715,E/0008,1979
3049,,,,22984.0,,,,,6135,E/0056,1979
3050,,,,6081.0,,,,,5462,429,1980
3051,,,,599.0,,,,,5935,0253,1980
3052,,,,2186.0,,,,,6055,0236,1980
3053,,,,4420.0,,,,,5632,437,1981
3054,,,,810.0,,,,,5665,460,1981
3055,,,,1830.0,,,,,5666,459,1981
3056,,,,1790.0,,,,,5667,457,1981
3057,,,,640.0,,,,,5668,456,1981
3058,,,,1760.0,,,,,5669,455,1981
3059,,,,9545.0,,,,,5670,458,1981
3060,,,,1945.0,,,,,5721,473,1981
3061,,,,3250.0,,,,,5722,472,1981
3062,,,,7590.0,,,,,5723,471,1981
3063,,,,1550.0,,,,,5724,470,1981
3064,,,,880.0,,,,,5725,469,1981
3065,,,,450.0,,,,,5726,469,1981
3066,,,,2200.0,,,,,5727,468,1981
3067,,,,4065.0,,,,,5728,467,1981
3068,,,,2410.0,,,,,5729,466,1981
3069,,,,1236.0,,,,,5730,465,1981
3070,,,,1000.0,,,,,5731,465,1981
3071,,,,1750.0,,,,,5732,464,1981
3072,,,,3775.0,,,,,5733,463,1981
3073,,,,8045.0,,,,,5734,461,1981
3074,,,,4655.0,,,,,5735,462,1981
3075,,,,2048.0,,,,,6024,476,1981
3076,,,,1783.12,,,,,5379,806,1982
3077,,,,15144.25,,,,,5380,807,1982
3078,,,,4900.5,,,,,5612,810,1982
3079,,,,1614.38,,,,,5657,798,1982
3080,,,,6029.99,,,,,6019,821,1982
3081,,,,9500.0,,,,,6020,820,1982
3082,,,,6736.0,,,,,5613,34,1983
3083,,,,7448.0,,,,,5634,36,1983
3084,,,,19647.0,,,,,5638,35,1983
3085,,,,4470.0,,,,,5768,52,1983
3086,,,,5775.0,,,,,5848,44,1983
3087,,,,9429.0,,,,,5849,43,1983
3088,,,,4455.0,,,,,5861,49,1983
3089,,,,7965.0,,,,,5862,47,1983
3090,,,,5135.0,,,,,5863,46,1983
3091,,,,4490.0,,,,,6034,53,1983
3092,,,,2960.0,,,,,6035,45,1983
3093,,,,4027.5,,,,,5705,158,1984
3094,,,,8645.63,,,,,5717,159,1984
3095,,,,4930.0,,,,,5718,157,1984
3096,,,,4728.38,,,,,5925,201,1984
3097,,,,6034.5,,,,,5926,200,1984
3098,,,,1427.62,,,,,5927,199,1984
3099,,,,5812.0,,,,,6132,155,1984
3100,,,,23749.88,,,,,6552,595,1985
3101,,,,26250.0,,,,,6558,600,1985
3102,,,,35660.0,,,,,6236,059,1986
3103,,,,7800.0,,,,,6237,059,1986
3104,,,,16047.0,,,,,5534,330,1987
3105,,,,6581.25,,,,,5656,327,1987
3106,,,,9363.75,,,,,6161,228,1987
3107,,,,58509.0,,,,,6196,214,1987
3108,,,,11066.0,,,,,6197,215,1987
3109,,,,908.0,,,,,6308,216,1987
3110,,,,4206.75,,,,,4492,330,1988
3111,,,,14726.25,,,,,4771,338,1988
3112,,,,5880.0,,,,,4772,338,1988
3113,,,,2520.0,,,,,4861,353,1988
3114,,,,4620.0,,,,,4862,353,1988
3115,,,,6930.0,,,,,5134,380,1988
3116,,,,3360.0,,,,,5135,380,1988
3117,,,,3176.0,,,,,5138,390,1988
3118,,,,3360.0,,,,,5139,390,1988
3119,,,,38646.0,,,,,5090,1200,1989
3120,,,,3760.0,,,,,6741,110,1990
3121,,,,380.0,,,,,6742,98,1990
3122,,,,1800.0,,,,,6743,91,1990
3123,,,,1955.0,,,,,6744,91,1990
3124,,,,7200.0,,,,,6745,96,1990
3125,,,,660.0,,,,,6746,95,1990
3126,,,,945.0,,,,,6747,94/97,1990
3127,,,,680.0,,,,,6748,93,1990
3128,,,,1280.0,,,,,6749,92,1990
3129,,,,450.0,,,,,5084,15-16/12042,1991
3130,,,,650.0,,,,,5354,15-16/02007,1991
3131,,,,1999.99,,,,,6763,17-18/05019,1991
3132,,,,30000.0,,,,,5635,D/2140,1992
3133,,,,10000.0,,,,,6135,E/0056,1992
3134,,,,2385.0,,,,,6243,531,1993
3135,,,,8465.0,,,,,6246,524,1993
3136,,,,3180.0,,,,,6377,581,1993
3137,,,,42810.42,,,,,7113,011,1994
3138,,,,91829.58,,,,,7139,001,1994
3139,,,,105622.16,,,,,6841,623,1995
3140,,,,894377.84,,,,,6857,622,1995
3141,,,,36774.0,,,,,6663,EX32/17-18,1996
3142,,,,3064.5,,,,,6680,EX06/17-18,1996
3143,,,,14466.83,,,,,6681,EX26/17-18,1996
3144,,,,15650.83,,,,,6688,EX17/17-18,1996
3145,,,,3220.28,,,,,6689,EX18/17-18,1996
3146,,,,1678.0,,,,,6996,20/17-18,1996
3147,,,,231779.74,,,,,6841,623,1997
3148,,,,202862.26,,,,,6842,623,1997
3149,,,,24584.1,,,,,6546,353,1998
3150,,,,15322.5,,,,,6640,365,1998
3151,,,,76612.5,,,,,6642,358,1998
3152,,,,22745.4,,,,,6643,366,1998
3153,,,,29640.0,,,,,6644,362,1998
3154,,,,3576.23,,,,,6539,688,1999
3155,,,,349.8,,,,,6540,688,1999
3156,,,,2315.0,,,,,6665,61,1999
3157,,,,4090.51,,,,,5850,E/0253,2000
3158,,,,3356.0,,,,,5851,E/0250,2000
3159,,,,2199.65,,,,,5852,E/0274,2000
3160,,,,2602.0,,,,,5853,E/0273,2000
3161,,,,1878.0,,,,,5854,E/0255,2000
3162,,,,2652.75,,,,,5855,E/0254,2000
3163,,,,1511.0,,,,,5856,E/0276,2000
3164,,,,2513.53,,,,,5857,E/0275,2000
3165,,,,4295.55,,,,,5858,E/0252,2000
3166,,,,5072.63,,,,,5859,E/0251,2000
3167,,,,4422.0,,,,,5860,E/0249,2000
3168,,,,10047.0,,,,,6135,E/0056,2000
3169,,,,30925.62,,,,,6558,600,2001
3170,,,,13194.38,,,,,6604,601,2001
3171,,,,6898.0,,,,,6980,586,2002
3172,,,,27269.0,,,,,7161,9,2003
3173,,,,20000.0,,,,,6979,45,2004
3174,,,,12768.0,,,,,5409,302,2005
3175,,,,11040.0,,,,,6775,02,2006
3176,,,,2747.0,,,,,6875,072,2007
3177,,,,1860.0,,,,,6876,073,2007
3178,,,,777.0,,,,,6877,074,2007
3179,,,,9914.0,,,,,5470,PCS/INV/15-16/1411,2008
3180,,,,44276.0,,,,,7025,1575,2009
3181,,,,5664.0,,,,,7076,1230,2009
3182,,,,16797.0,,,,,7142,979,2009
3183,,,,18387.0,,,,,6784,01122/17-18,2010
3184,,,,113769.56,,,,,6818,00821/17-18,2010
3185,,,,12485.0,,,,,6649,089,2011
3186,,,,11350.0,,,,,6655,092,2011
3187,,,,9988.0,,,,,6661,02,2011
3188,,,,5805.0,,,,,6756,011,2011
3189,,,,6242.0,,,,,6791,014,2011
3190,,,,4130.0,,,,,6824,023,2011
3191,,,,276934.0,,,,,7067,G-7,2012
3192,,,,357977.0,,,,,7070,G-8,2012
3193,,,,1950.0,,,,,6848,093,2013
3194,,,,3510.0,,,,,6849,092,2013
3195,,,,455.0,,,,,6850,092,2013
3196,,,,240.0,,,,,6851,091,2013
3197,,,,170.0,,,,,6852,091,2013
3198,,,,1000.0,,,,,6854,086,2013
3199,,,,880.0,,,,,6855,087,2013
3200,,,,2000.0,,,,,6856,088,2013
3201,,,,4740.0,,,,,6858,089,2013
3202,,,,1745.0,,,,,6859,090,2013
3203,,,,21600.0,,,,,7097,GST/KR/0926/17-18,2014
3204,,,,400.0,,,,,7100,SER/KR/0735/17-18,2014
3205,,,,2480.0,,,,,5971,637,2015
3206,,,,6710.0,,,,,5972,638,2015
3207,,,,840.0,,,,,5973,642,2015
3208,,,,2310.0,,,,,5974,639,2015
3209,,,,17500.0,,,,,6001,625,2015
3210,,,,3390.0,,,,,6021,636,2015
3211,,,,2450.0,,,,,6022,643,2015
3212,,,,2080.0,,,,,6023,643,2015
3213,,,,2360.0,,,,,6025,641,2015
3214,,,,675.0,,,,,6112,475,2015
3215,,,,5900.0,,,,,6124,648,2015
3216,,,,10635.0,,,,,6320,647,2015
3217,,,,25000.0,,,,,6322,BIE-P/16-17/0867,2016
3218,,,,12481.88,,,,,6229,822,2017
3219,,,,5289.1,,,,,6281,844,2017
3220,,,,2305.32,,,,,6312,824,2017
3221,,,,2644.55,,,,,6313,840,2017
3222,,,,7278.76,,,,,6314,834/836,2017
3223,,,,12530.7,,,,,5991,1540,2018
3224,,,,13127.4,,,,,5999,1481,2018
3225,,,,16916.0,,,,,6267,060,2019
3226,,,,4992.0,,,,,6293,065,2019
3227,,,,3941.0,,,,,6366,064,2019
3228,,,,5430.0,,,,,6299,349/350,2020
3229,,,,4400.0,,,,,6478,345,2020
3230,,,,170.0,,,,,6479,345,2020
3231,,,,25000.0,,,,,4601,EX-0534/0535/15-16,2021
3232,,,,60000.0,,,,,3840,513,2022
3233,,,,7637.65,,,,,7033,10bsi16/17182933,2023
3234,,,,6711.92,,,,,6737,103,2024
3235,,,,1558.0,,,,,6836,239,2024
3236,,,,2359.56,,,,,6944,679,2024
3237,,,,2111.0,,,,,6951,9188,2025
3238,,,,25053.0,,,,,7195,150,2025
3239,,,,1118.0,,,,,7196,162,2025
3240,,,,1935.0,,,,,7309,00650/00635,2026
3241,,,,871.0,,,,,5325,3214,2027
3242,,,,2195.0,,,,,5468,3381,2027
3243,,,,583.0,,,,,6263,3962,2027
3244,,,,11000.0,,,,,5760,1468,2028
3245,,,,8760.0,,,,,3191,015,2029
3246,,,,1240.0,,,,,3192,013,2029
3247,,,,12670.0,,,,,2029,547,2030
3248,,,,9750.0,,,,,2304,618,2030
3249,,,,7500.0,,,,,2328,617,2030
3250,,,,80.0,,,,,3004,637,2030
3251,,,,10000.0,,,,,6901,1327,2031
3252,,,,12200.0,,,,,6979,45,2032
3253,,,,15000.0,,,,,4347,15/00064,2033
3254,,,,4040.0,,,,,3976,231,2034
3255,,,,6375.0,,,,,3977,230,2034
3256,,,,4950.0,,,,,3978,229,2034
3257,,,,9635.0,,,,,3979,228,2034
3258,,,,6063.75,,,,,5136,401,2035
3259,,,,1680.0,,,,,5137,401,2035
3260,,,,8951.25,,,,,5140,366,2035
3261,,,,7560.0,,,,,5141,366,2035
3262,,,,6930.0,,,,,5382,412,2035
3263,,,,4200.0,,,,,5383,412,2035
3264,,,,10106.25,,,,,5477,423,2035
3265,,,,4508.75,,,,,5478,423,2035
3266,,,,22000.0,,,,,7419,17-18/09004,2036
3267,,,,34149.0,,,,,7307,402,2037
3268,,,,31749.0,,,,,4611,366,2038
3269,,,,18251.0,,,,,4612,453,2038
3270,,,,630.0,,,,,5489,337,2039
3271,,,,2541.0,,,,,5495,329,2039
3272,,,,315.0,,,,,5496,329,2039
3273,,,,1378.0,,,,,6534,343,2039
3274,,,,1567.0,,,,,5575,486,2040
3275,,,,4099.0,,,,,5597,488,2040
3276,,,,4590.0,,,,,5600,490,2040
3277,,,,69110.86,,,,,6838,01660/17-18,2041
3278,,,,30889.14,,,,,6839,01661/17-18,2041
3279,,,,4425.0,,,,,7131,43,2042
3280,,,,2426.0,,,,,7132,14,2042
3281,,,,1350.0,,,,,6523,152,2043
3282,,,,19890.0,,,,,6773,092,2043
3283,,,,15635.0,,,,,7248,02,2044
3284,,,,12000.0,,,,,6326,348,2045
3285,,,,355.0,,,,,6327,348,2045
3286,,,,6115.0,,,,,6355,357,2045
3287,,,,500.0,,,,,6356,357,2045
3288,,,,880.0,,,,,6357,358,2045
3289,,,,150.0,,,,,6479,345,2045
3290,,,,25000.0,,,,,3911,59,2046
3291,,,,30020.0,,,,,6771,106,2047
3292,,,,14017.0,,,,,6772,105,2047
3293,,,,92899.77,,,,,6894,108,2047
3294,,,,13063.0,,,,,6897,122,2047
3295,,,,50000.0,,,,,6159,3,2048
3296,,,,22132.5,,,,,6401,309,2049
3297,,,,9363.75,,,,,6696,06,2049
3298,,,,18503.75,,,,,7230,136/17-18,2049
3299,,,,11090.08,,,,,6266,845,2050
3300,,,,6584.0,,,,,6312,824,2050
3301,,,,5981.45,,,,,6387,850,2050
3302,,,,4653.5,,,,,6436,856,2050
3303,,,,1691.0,,,,,6439,858,2050
3304,,,,7989.0,,,,,6280,81,2051
3305,,,,10150.0,,,,,6333,95,2051
3306,,,,12581.0,,,,,6362,94,2051
3307,,,,18380.0,,,,,6510,83,2051
3308,,,,900.0,,,,,6511,83,2051
3309,,,,9562.0,,,,,1768,69,2052
3310,,,,11925.0,,,,,1798,70,2052
3311,,,,1994.0,,,,,1803,72,2052
3312,,,,25402.0,,,,,4256,70,2052
3313,,,,1117.5,,,,,5584,69,2052
3314,,,,5870.0,,,,,6800,265,2053
3315,,,,2655.0,,,,,6801,262,2053
3316,,,,1475.0,,,,,7684,264,2053
3317,,,,400.0,,,,,6981,105,2054
3318,,,,13798.0,,,,,6982,105,2054
3319,,,,802.0,,,,,6983,104,2054
3320,,,,19528.0,,,,,7203,219,2055
3321,,,,6852.0,,,,,7205,229,2055
3322,,,,3794.0,,,,,7433,228,2055
3323,,,,25000.0,,,,,7035,15,2056
3324,,,,200.0,,,,,6747,94/97,2057
3325,,,,7990.0,,,,,6853,120,2057
3326,,,,1555.0,,,,,7483,97/94,2057
3327,,,,320.0,,,,,7484,97,2057
3328,,,,82658.0,,,,,7156,G0056,2058
3329,,,,3663.0,,,,,7418,G0350,2058
3330,,,,413679.0,,,,,7585,G0334,2058
3331,,,,1883.0,,,,,7254,SPI2687,2059
3332,,,,3910.0,,,,,7285,SPI3131,2059
3333,,,,195.0,,,,,7286,SPI2935,2059
3334,,,,9981.0,,,,,7375,SPI3259,2059
3335,,,,5490.31,,,,,7387,SPI2692,2059
3336,,,,1249.79,,,,,7388,SPI2692,2059
3337,,,,48987.75,,,,,7389,SPI2958,2059
3338,,,,8790.25,,,,,7390,SPI2958,2059
3339,,,,37006.0,,,,,7459,SPI3149,2059
3340,,,,32158.0,,,,,7460,SPI3088,2059
3341,,,,84519.0,,,,,7461,SPI2949,2059
3342,,,,25249.0,,,,,7469,SPI2981,2059
3343,,,,20351.0,,,,,7470,SPI2688,2059
3344,,,,32520.0,,,,,7472,SPI3089,2059
3345,,,,68068.67,,,,,6839,01661/17-18,2060
3346,,,,16736.0,,,,,7039,17-18/2864,2060
3347,,,,38080.0,,,,,7166,17-18/1766,2060
3348,,,,12160.0,,,,,7167,17/18-1767,2060
3349,,,,33024.0,,,,,7435,17-18/2733,2060
3350,,,,8483.0,,,,,7308,332,2061
3351,,,,2971.0,,,,,7310,341,2061
3352,,,,1779.0,,,,,7391,323,2061
3353,,,,5003.0,,,,,7392,335,2061
3354,,,,21029.0,,,,,7395,333,2061
3355,,,,13194.0,,,,,7396,334,2061
3356,,,,79034.03,,,,,7263,1794,2062
3357,,,,50547.97,,,,,7264,1794,2062
3358,,,,102800.0,,,,,7485,TR/17-18/SEP710,2063
3359,,,,815.0,,,,,6200,139,2064
3360,,,,7750.0,,,,,6607,0237,2064
3361,,,,225237.0,,,,,7069,G-15,2065
3362,,,,274763.0,,,,,7486,G-11,2065
3363,,,,5259.0,,,,,7250,48,2066
3364,,,,15015.0,,,,,7442,184,2067
3365,,,,185.0,,,,,7528,72,2067
3366,,,,3051.25,,,,,5478,423,2068
3367,,,,10972.5,,,,,5653,437,2068
3368,,,,4200.0,,,,,5654,437,2068
3369,,,,2310.0,,,,,5655,437,2068
3370,,,,4932.11,,,,,5737,453,2068
3371,,,,844.0,,,,,5738,453,2068
3372,,,,4351.88,,,,,5870,466,2068
3373,,,,3376.0,,,,,5871,466,2068
3374,,,,5802.0,,,,,5881,482,2068
3375,,,,1688.0,,,,,5882,482,2068
3376,,,,5512.38,,,,,5883,497,2068
3377,,,,2960.0,,,,,5884,497,2068
3378,,,,34000.0,,,,,7526,244,2069
3379,,,,62168.0,,,,,7159,M-0568,2070
3380,,,,62168.0,,,,,7165,M-0469,2070
3381,,,,68440.0,,,,,7259,G0391,2071
3382,,,,55285.0,,,,,7346,G0424,2071
3383,,,,4484.0,,,,,7347,G0425,2071
3384,,,,129800.0,,,,,7373,G0422,2071
3385,,,,41991.0,,,,,7418,G0350,2071
3386,,,,11800.0,,,,,7511,1364,2072
3387,,,,10965.0,,,,,7243,1231,2073
3388,,,,25000.0,,,,,3911,59,2074
3389,,,,8695.0,,,,,3892,3225,2075
3390,,,,14410.0,,,,,3942,3332,2075
3391,,,,26895.0,,,,,4198,3987,2075
3392,,,,25000.0,,,,,6322,BIE-P/16-17/0867,2076
3393,,,,50000.0,,,,,6367,EX-000504,2077
3394,,,,2737.0,,,,,7084,Ele-509,2078
3395,,,,6864.0,,,,,7085,Ele-474,2078
3396,,,,2217.0,,,,,7306,ELE-789,2078
3397,,,,1054.0,,,,,7450,Ele-711,2078
3398,,,,31277.0,,,,,2704,M-18,2079
3399,,,,6264.84,,,,,2712,C159,2079
3400,,,,14953.48,,,,,2832,M107,2079
3401,,,,13929.29,,,,,2843,C103,2079
3402,,,,6637.95,,,,,2852,C439,2079
3403,,,,45221.15,,,,,2872,M108,2079
3404,,,,26581.5,,,,,2897,C27,2079
3405,,,,446.0,,,,,2990,C893,2079
3406,,,,7796.25,,,,,2998,C892,2079
3407,,,,14802.0,,,,,3013,MC-41,2079
3408,,,,13045.815,,,,,3104,M-202,2079
3409,,,,2218.0,,,,,3118,C1110,2079
3410,,,,3584.0,,,,,3238,C1513,2079
3411,,,,6752.115,,,,,3240,C1480,2079
3412,,,,3526.88,,,,,3241,C1488,2079
3413,,,,2963.76,,,,,3246,C1514,2079
3414,,,,11506.0,,,,,1803,72,2080
3415,,,,17190.0,,,,,1917,73,2080
3416,,,,1304.0,,,,,4288,73,2080
3417,,,,24176.0,,,,,3945,EX01210/EX01211,2081
3418,,,,50000.0,,,,,7077,GST/1027/17-18,2082
3419,,,,8478.0,,,,,7107,104,2083
3420,,,,2073.0,,,,,7112,95,2083
3421,,,,70305.0,,,,,7436,STC/17-18/583,2084
3422,,,,11425.0,,,,,7579,572,2085
3423,,,,8575.0,,,,,7581,692,2085
3424,,,,9710.0,,,,,7580,862,2086
3425,,,,2145.0,,,,,7581,692,2086
3426,,,,14160.0,,,,,7168,27,2087
3427,,,,5310.0,,,,,7177,28,2087
3428,,,,36400.0,,,,,7652,271,2088
3429,,,,118036.0,,,,,7064,G-29,2089
3430,,,,17017.0,,,,,7069,G-15,2089
3431,,,,64947.0,,,,,7486,G-11,2089
3432,,,,7442.0,,,,,7218,160,2090
3433,,,,2558.0,,,,,7227,157,2090
3434,,,,7611.0,,,,,7514,SKASPL/17-18/G403,2091
3435,,,,8555.0,,,,,7520,SKASPL/17-18/G401,2091
3436,,,,14868.0,,,,,7521,SKASPL/17-18/G402,2091
3437,,,,3500.0,,,,,7562,311,2092
3438,,,,1810.0,,,,,7562,311,2093
3439,,,,590.0,,,,,7635,398,2093
3440,,,,2950.0,,,,,7637,355,2093
3441,,,,6189.0,,,,,7699,107,2094
3442,,,,3530.0,,,,,7705,22,2094
3443,,,,5927.0,,,,,7495,1832,2095
3444,,,,34073.0,,,,,7500,1845,2095
3445,,,,200000.0,,,,,7064,G-29,2096
3446,,,,129774.0,,,,,7064,G-29,2097
3447,,,,43614.34,,,,,7344,G-46,2097
3448,,,,19531.66,,,,,7345,G-46,2097
3449,,,,7080.0,,,,,7434,G-44,2097
3450,,,,950.0,,,,,6809,239,2098
3451,,,,3700.0,,,,,6810,239,2098
3452,,,,10907.35,,,,,6890,243,2098
3453,,,,13767.55,,,,,6891,245,2098
3454,,,,2587.8,,,,,6917,242,2098
3455,,,,3405.0,,,,,6936,240,2098
3456,,,,19769.43,,,,,6937,244,2098
3457,,,,7388.85,,,,,6940,246,2098
3458,,,,8966.5,,,,,6941,235,2098
3459,,,,4560.0,,,,,6955,2615,2098
3460,,,,200.0,,,,,6956,2615,2098
3461,,,,23797.52,,,,,6962,2618,2098
3462,,,,680648.0,salary paid for the month of JAN.2018 (STAFF),,,,,,2099
3463,,,,4584.0,salary paid for the month of JAN.2018,,,,,,2100
3464,-,2018-02-26,"1226,",11682.0,PAID AGAINST PO,,,,,,2101
3465,01415,2018-02-24,,11855.0,hardware pur. (online amt trf.),,,,,,2102
3466,SPQ22794,2018-02-26,,6490.0,SUB PARTS IN BENDING PUR.,,,,,,2103
3467,2567,2018-02-26,,39179.0,15 DAYS PDC,,,,,,2104
3468,-,2018-02-27,,13334.0,TOWARDS MATERIAL PUR.,,,,,,2105
3469,,,,21849.0,Legal Fees  For Dec.-2017,,,,,,2106
3470,-,2018-02-28,,12000.0,TOWARDS MATERIAL PUR.,,,,,,2107
3471,-,2018-03-02,,2800.0,transport charges for cummins dispatch,,,,,,2108
3472,-,2018-03-02,,13240.0,10 DAYS PDC,,,,,,2109
3473,-,2018-03-16,,20581.0,TOWARDS CONSUMABLES PUR.,,,,,,2110
3474,-,2018-03-03,,5700.0,TOWARDS 4 GB RAM,,,,,,2111
3475,-,2018-03-03,"1275,",23415.0,PAID AGAINST DELIIVERY,,,,,,2112
3476,,,,1942.0,on site nashik,-,,19,,,2113
3477,,,,5000.0,towards diesel-5441,-,,13,,,2114
3478,,,,2948.0,remaining amount transfer,-,,4,,,2115
3479,,,,37643.99,,,,,6584,C-56600,2116
3480,,,,7000.0,on site pantnagar,,,,,,2117
3481,,,,8000.0,on site pantanagar autoline,-,,12,,,2118
3482,,,,5000.0,ON SITE ZAHEERABAD,-,,3,,,2119
3483,,,,1000.0,TOWARDS MATERIAL PUR.,-,,24,,,2120
3484,,,,10000.0,advance salary april-2017,,,,,,2121
3485,,,,3000.0,ON SITE PANTANAGAR,-,,3,,,2122
3486,,,,3000.0,TOWARDS ON SITE PANTANAGAR,-,,3,,,2123
3487,,,,5000.0,on site exp.,-,,3,,,2124
3488,,,,2000.0,towards material pur.,-,,13,,,2125
3489,,,,10000.0,towards office work ROC FILE,-,,9,,,2126
3490,,,,25000.0,ON SITE PANTANAGAR,-,,3,,,2127
3491,,,,10000.0,TOWARDS PERSONAL,-,,17,,,2128
3492,,,,5000.0,TOWARDS ON SITE PANTNAGAR,-,,3,,,2129
3493,,,,15000.0,ON SITE PANTNAGAR,-,,3,,,2130
3494,,,,12000.0,TOWARDS ON SITE PANTNAGAR,-,,3,,,2131
