SalesId,SysDate,SysTime,SessionId,CompId,FinYearId,EnqId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,MaterialDelCity,RegdCity,WorkCity
233,2016-11-30,2:40:40 PM,Sapl0005,1,4,0,M026,MAHINDRA & MAHINDRA LTD.,"41/1, Natham, Chengalpattu-204 KANCHEEPURAM 603002",1,31,603002,-,-,"41/1, Natham, Chengalpattu-204 KANCHEEPURAM 603002",1,31,603002,-,-,"41/1, Natham, Chengalpattu-204 KANCHEEPURAM 603002",1,31,603002,-,-,MISRA.DHRUV,-,-,-,MISRA.DHRUV@mahindra.com,AAACM3025EXM028,-,-,9970256257,-,-,-,-,543,543,543
234,2017-01-17,1:46:21 PM,Sapl0005,1,4,0,O002,O.L.C.I. ENGINEERING INDIA PRIVATE LIMITED,"PLOT NO. E-14,CHAKAN INDUSTRIAL AREA PH-III, VILLAGE - NIGHOJE, TALUKA - KHED PUNE 410501",1,21,410501,-,-,"PLOT NO. E-14,CHAKAN INDUSTRIAL AREA PH-III, VILLAGE - NIGHOJE, TALUKA - KHED PUNE 410501",1,21,410501,-,-,"PLOT NO. E-14,CHAKAN INDUSTRIAL AREA PH-III, VILLAGE - NIGHOJE, TALUKA - KHED PUNE 410501",1,21,410501,-,-,MR. ANTONIA STRAFALLACI,-,PUNE II/ 60,27651132017V,antonia.strafallaci@olcieng.co.in,AACCO1582CEM001,DIVISION III(CHAKAN -I)/ 11,27651132017C,-,RANGE II(CHAKAN II)/02,AACCO1582C,-,,405,405,405
236,2017-10-31,2:28:47 PM,Sapl0005,1,4,0,S029,SGS INDIA PVT. LTD.,"Ahmed Plaza,No 38/1 & 38/2,Bertenna Agrahara,Hosur Road Begur Hobli,Bangalore - 560 100,",1,17,560 100,9620 73 22 29,-,"Ahmed Plaza,No 38/1 & 38/2,Bertenna Agrahara,Hosur Road Begur Hobli,Bangalore - 560 100,",1,17,560 100,9620 73 22 29,-,"Ahmed Plaza,No 38/1 & 38/2,Bertenna Agrahara,Hosur Road Begur Hobli,Bangalore - 560 100,",1,17,400604,9620 73 22 29,-,"Ghivari, Mahantesh",-,-,-,Mahantesh.Ghivari@sgs.com,-,-,29AAACS5514Q1ZU,9620 73 22 29,-,-,-,,293,293,293
237,2018-05-03,1:17:08 PM,Sapl0005,1,4,0,T016,TECHEXPERT ENGINEERING PVT.LTD.,"78, Shivane Industrial Area, Shivane,Off NDA Road, Pune -411023",1,21,411023,9890013871,-,"78, Shivane Industrial Area, Shivane,Off NDA Road, Pune -411023",1,21,411023,9890013871,-,"78, Shivane Industrial Area, Shivane,Off NDA Road, Pune -411023",1,21,411023,9890013871,-,Pankaj Jadhav,-,PUNE lll,27311206797V w.e.f. 11/06/2016,info@techexpertindia.com,AAFCT7235C EM001,PUNE VI,27AAFCT7235C1ZF,9168608340,K-I,27311206797C w.e.f. 11/06/2016,-,,405,405,405
238,2017-03-31,10:23:29 AM,Sapl0005,1,4,0,M027,MAHINDRA CIE AUTOMOTIVE LTD.-STAMPINGS DIVISION,"371,TAKWE ROAD,AT-POST-KANHE TQ-MAVAL,DIST-PUNE PUNE 412106",1,21,412106,-,-,"371,TAKWE ROAD,AT-POST-KANHE TQ-MAVAL,DIST-PUNE PUNE 412106",1,21,412106,-,-,"371,TAKWE ROAD,AT-POST-KANHE TQ-MAVAL,DIST-PUNE PUNE 412106",1,21,412106,-,-,Mr. SATALKAR ANAND,-,PUNE - I,27580299262V,SATALKAR.ANAND@MAHINDRACIE.COM,AABCM6632JEM007,TALEGAON,27580299262C,9552540076,LONAVALA-II,AABCM6632J,-,,405,405,405
239,2018-08-13,1:33:05 PM,Sapl0005,1,5,0,M028,MODEL INFRA CORPORATION PVT. LTD.,"Gat. No. 679/2, Balaji Industrial Area,
A/P. Kuruli, Chakan,
Tal - Khed, Dist - Pune - 410 501",1,21,410 501,-,-,"Gat. No. 679/2, Balaji Industrial Area,
A/P. Kuruli, Chakan,
Tal - Khed, Dist - Pune - 410 501",1,21,410 501,-,-,"Gat. No. 679/2, Balaji Industrial Area,
A/P. Kuruli, Chakan,
Tal - Khed, Dist - Pune - 410 501",1,21,410 501,-,-,Mr. S.S.Patil,-,-,-,abc@dcnsdjn.com,-,-,27AADCM7125J1ZC,-,-,-,-,,405,405,405
240,2017-10-26,4:30:31 PM,Sapl0005,1,5,0,A035,ATLAS COPCO (INDIA) LIMITED,"S.No.65/2B, Gat no. 133,134/1, 134/2, 139,147,145,146,Village Mahalunge Taluka-Khed,Chakan,Pune 410501",1,21,410501,-,-,"S.No.65/2B, Gat no. 133,134/1, 134/2, 139,147,145,146,Village Mahalunge Taluka-Khed,Chakan,Pune 410501",1,21,410501,-,-,"S.No.65/2B, Gat no. 133,134/1, 134/2, 139,147,145,146,Village Mahalunge Taluka-Khed,Chakan,Pune 410501",1,21,410501,-,-,Kailash Kabra,-,-,-,kailash.kabra@in.atlascopco.com,-,-,27AAACA4074D1Z2,91 9370870722,-,-,-,,405,405,405
241,2017-05-30,4:35:03 PM,Sapl0005,1,5,0,K009,KLT AUTOMOTIVE & TUBULAR PRODUCTS LTD.,"Scorpio Chassis Plant
Plot No 1, S.no 45/4 ,46/183 Vevoor Taluka - Palghar",1,21,401404,022-40957000,022-40957100,"Scorpio Chassis Plant
Plot No 1, S.no 45/4 ,46/183 Vevoor Taluka - Palghar",1,21,401404,022-40957000,022-40957100,"Scorpio Chassis Plant
Plot No 1, S.no 45/4 ,46/183 Vevoor Taluka - Palghar",1,21,401404,022-40957000,022-40957100,Mr. Rajesh Mhatre,-,THANE-II,27910298741V,purchase.urse@kltgroup.net,AAACT3895RXM001,PALGHAR,27910298741C,7722064225,II,-,-,,412,412,412
242,2017-10-26,4:31:07 PM,Sapl0005,1,5,0,M029,MACK PROTO ENGINEERING,"GAT NO.343/43,VILLAGE-MAHALUNGE,CHAKAN TALEGAON ROADNEAR HOTEL COURTYARD MARRIOT,TAL.KHED,DIST.PUNE",1,21,-,9075001782,-,"GAT NO.343/43,VILLAGE-MAHALUNGE,CHAKAN TALEGAON ROADNEAR HOTEL COURTYARD MARRIOT,TAL.KHED,DIST.PUNE",1,21,-,9075001782,-,"GAT NO.343/43,VILLAGE-MAHALUNGE,CHAKAN TALEGAON ROADNEAR HOTEL COURTYARD MARRIOT,TAL.KHED,DIST.PUNE",1,21,-,9075001782,-,MR.MANPREET CHANNA,-,-,27221138510V,mackproto2016@gmail.com,ABBFM0803FEM001,-,27221138510C,9075001782,-,ABBFM0803F,27ABBFM0803F1ZS,-,405,405,405
243,2018-02-12,12:36:24 PM,Sapl0005,1,5,0,C018,CUMINS GENERATOR TECHNOLOGIES INDIA PRIVATE LIMITED,"CGT_464:CGT_464
Cummins Generator
Technologies India Private
Limited.:IOC,Tower A, 6th
Floor:Survey No. 21,
Balewadi - 411045",1,21,411045,-,-,"CGT_464:CGT_464
Cummins Generator
Technologies India Private
Limited.:IOC,Tower A, 6th
Floor:Survey No. 21,
Balewadi - 411045",1,21,411045,-,-,"IG1-LOC-C33:IG1-LOC-C33
Cumins Generator Technologies India
Private Limited.:Plot No C-33,Nagapur:MIDC Area,
Ahmednagar-414111",1,21,414111,-,-,Mr. Kiran S Dole,-,-,-,kiran.dole@cummins.com,-,-,27AABCC1533E1Z7,-,-,-,-,,382,405,405
246,2018-01-10,2:15:53 PM,Sapl0005,1,5,0,T017,TRUMECH ENGINEERING LLP,"S. 54/8, Near Sunbright School, Ambegaon (BK), Pune 411046, INDIA",1,21,411046,7768863618,-,"S. 54/8, Near Sunbright School, Ambegaon (BK), Pune 411046, INDIA",1,21,411046,7768863618,-,"S. 54/8, Near Sunbright School, Ambegaon (BK), Pune 411046, INDIA",1,21,411046,7768863618,-,abc,-,-,-,trumechengg@gmail.com,-,-,-,-,-,-,-,-,405,405,405
247,2018-07-06,2:38:52 PM,Sapl0005,1,5,0,M030,MADHEPURA ELECTRIC LOCOMOTIVE PVT. LTD.,"Madhepura Electric Locomotive Pvt. Ltd.
601-B, 6th Floor Tower-1, Konnectus,
Bhavbhuti Marg, Near Minto Bridge
(Opp. NDLS-Ajmeri Gate Side)
New Delhi - 110 001, India",1,10,110001,-,-,"E-Loco Saharanpur Depot, Opp. East Cabin Khanalampura Yard, Northern Railway, Saharanpur 247001",1,33,247001,-,-,"E-Loco Saharanpur Depot, Opp. East Cabin Khanalampura Yard, Northern Railway, Saharanpur 247001",1,33,247001,-,-,Sandeep Kumar,-,-,-,sandeep.r.kumar@alstomgroup.com,-,-,09AAKCM0652P1ZX,-,-,-,-,,697,133,697
248,2018-01-19,3:32:50 PM,Sapl0005,1,5,0,P012,PROTO D ENGINEERING,"Plot No-57/357,,Waghjainagar, kharabwadi chakan,Chakan,Pune-410501",1,21,410501,7447439712,-,"Plot No-57/357,,Waghjainagar, kharabwadi chakan,Chakan,Pune-410501",1,21,410501,7447439712,-,"Plot No-57/357,,Waghjainagar, kharabwadi chakan,Chakan,Pune-410501",1,21,410501,7447439712,-,Mr. Shirse,-,-,-,purchase@protodengineering.com,AAKFP4660PEM004,-,27AAKFP4660P1ZI,7447439712,-,AAKFP4660PEM004,-,-,405,405,405
249,2018-03-31,2:47:47 PM,Sapl0005,1,5,0,S030,SHARADA INDUSTRIES UNIT 5,"KHASRA NO. 1262SA, GOYLA INDUSTRIAL AREACHINAHAT LUCKNOW 227105",1,33,227105,9552503553,-,"KHASRA NO. 1262SA, GOYLA INDUSTRIAL AREACHINAHAT LUCKNOW 227105",1,33,227105,9552503553,-,"KHASRA NO. 1262SA, GOYLA INDUSTRIAL AREACHINAHAT LUCKNOW 227105",1,33,227105,9552503553,-,Mrs. Kanchan Pant,-,LUCKNOW 56,-,sharadalucknow@gmail.com,AAZPM6524EXM005,CHINHAT II,09AAZPM6524E1Z7,9552503553,09450006289V,-,-,,696,696,696
250,2018-06-04,9:05:49 AM,Sapl0005,1,6,0,S031,SUPERWELD SOURCES PVT. LTD.,"S/P 105, S BLOCK, NEAR CENTURY ENKA, INDRAYANI NAGAR ROAD, MIDC BHOSARI- 411026",1,21,411026,020 30681576,-,"S/P 105, S BLOCK, NEAR CENTURY ENKA, INDRAYANI NAGAR ROAD, MIDC BHOSARI- 411026",1,21,411026,020 30681576,-,"S/P 105, S BLOCK, NEAR CENTURY ENKA, INDRAYANI NAGAR ROAD, MIDC BHOSARI- 411026",1,21,411026,020 30681576,-,MR. AMIT AGARWAL,-,-,-,amit.superweld@gmail.com,-,-,27AASCS9995D1ZE,09822274871,-,-,-,,405,405,405
251,2018-06-15,10:43:13 AM,Sapl0005,1,6,602,O003,ORIENTAL FOUNDRY PVT. LTD.,GUJARAT,1,12,-,-,-,GUJARAT,1,12,-,-,-,GUJARAT,1,12,-,-,-,PRASHANT NALAWADE,-,-,-,purchase@visionorg.net,-,-,-,-,-,-,-,,162,162,162
252,2018-06-15,9:56:38 AM,Sapl0005,1,6,600,S032,SCHINDLER INDIA PVT. LTD.,"ST-Standardization Schindler India Pvt Ltd 
> Corporate Research & Development Plot no.D-234,Near Village Warale 
> Chakan MIDC Phase-II, Taluka-Khed",1,21,-,-,-,"ST-Standardization Schindler India Pvt Ltd 
> Corporate Research & Development Plot no.D-234,Near Village Warale 
> Chakan MIDC Phase-II, Taluka-Khed",1,21,-,-,-,"ST-Standardization Schindler India Pvt Ltd 
> Corporate Research & Development Plot no.D-234,Near Village Warale 
> Chakan MIDC Phase-II, Taluka-Khed",1,21,-,-,-,Mr. Ulhas Shinde,-,-,-,ulhas.shinde@schindler.com,-,-,-,9158390808,-,-,-,,405,405,405
253,2018-06-15,1:24:44 PM,Sapl0005,1,6,614,M031,MATCHWELL ENGINEERING PVT. LTD.,"UNIT-II GAT NO. 1605, DEHU ALANDI ROAD, SHELAR WASTI, CHIKALI PUNE 410501",1,21,410501,-,-,"UNIT-II GAT NO. 1605, DEHU ALANDI ROAD, SHELAR WASTI, CHIKALI PUNE 410501",1,21,410501,-,-,"UNIT-II GAT NO. 1605, DEHU ALANDI ROAD, SHELAR WASTI, CHIKALI PUNE 410501",1,21,410501,-,-,AJIT SABALE,-,-,-,ajit.sable@matchwell.in,-,-,-,7887860723,-,-,-,,405,405,405
254,2018-06-23,1:17:50 PM,Sapl0005,1,6,0,J019,JAPTECH ENGICORP,"PLOT NO.55, GAT NO. 444/2 SUCCESS INDUSTRIAL PARK, OPPOSITE MAHINDRA & MAHINDRA VEHICLE GATE NO. 8, NIGHOJE, CHAKAN - 410501",1,21,410501,9822274871,-,"PLOT NO.55, GAT NO. 444/2 SUCCESS INDUSTRIAL PARK, OPPOSITE MAHINDRA & MAHINDRA VEHICLE GATE NO. 8, NIGHOJE, CHAKAN - 410501",1,21,410501,9822274871,-,"PLOT NO.55, GAT NO. 444/2 SUCCESS INDUSTRIAL PARK, OPPOSITE MAHINDRA & MAHINDRA VEHICLE GATE NO. 8, NIGHOJE, CHAKAN - 410501",1,21,410501,9822274871,-,DEEPAK AGARWAL,-,-,-,dsagarwal@gmail.com,-,-,27AAOFJ2443C1ZI,9822274871,-,-,-,,405,405,405
255,2018-09-17,3:36:54 PM,Sapl0005,1,6,0,K010,KAILASH VAHAN UDYOG LIMITED,"Village Dhanore, Alandi Markal Road, Tal: Khed, Pune-412105",1,21,412105,02135-307723,-,"Village Dhanore, Alandi Markal Road, Tal: Khed, Pune-412105",1,21,412105,02135-307723,-,"Village Dhanore, Alandi Markal Road, Tal: Khed, Pune-412105",1,21,412105,02135-307723,-,H K Agarwal,-,-,-,hkagarwal@kvul.in,-,-,27AAACK7302G1ZT,9822001190,-,AAACK7302G,-,,405,405,405
256,2018-09-14,11:17:37 AM,Sapl0005,1,6,0,S033,SUMAN ELECTRICALS,"G BLOCK, G/111/1,CHAKAN INDUSTRIAL AREA, PHASE III, KURULI, TAL. KHED, PUNE 410501",1,21,410501,-,-,"G BLOCK, G/111/1,CHAKAN INDUSTRIAL AREA, PHASE III, KURULI, TAL. KHED, PUNE 410501",1,21,410501,-,-,"G BLOCK, G/111/1,CHAKAN INDUSTRIAL AREA, PHASE III, KURULI, TAL. KHED, PUNE 410501",1,21,410501,-,-,Mr. Gaurav,-,-,-,sales2@sumanelectricals.net,-,-,27AGJPB6158R1ZR,7709003453,-,-,-,,405,405,405
257,2018-10-02,2:22:40 PM,Sapl0005,1,6,0,J020,"JBM AUTO LIMITED, NASHIK","71-72, MIDC, Satpur,,422007,Nashik",1,21,422007,-,-,"71-72, MIDC, Satpur,,422007,Nashik",1,21,422007,-,-,"71-72, MIDC, Satpur,,422007,Nashik",1,21,422007,-,-,Mr. Bijay Agarwal,-,-,-,bijay.agrawal@jbmgroup.com,-,-,27AAACJ9630N1Z4,-,-,-,-,,405,405,405
258,2019-01-01,11:11:35 AM,sapl0301,1,6,643,C019,CHAPHEKAR ENGINEERING PVT LTD,"CEPL HINJEWADI
S NO. 239/240,
TAL-MULASHI
HINJEWADI, PUNE
411057",1,21,411057,-,-,"CEPL HINJEWADI
S NO. 239/240,
TAL-MULASHI
HINJEWADI, PUNE
411057",1,21,411057,-,-,"CEPL HINJEWADI
S NO. 239/240,
TAL-MULASHI
HINJEWADI, PUNE
411057",1,21,411057,-,-,RAVINDRA CHAPHEKAR,PUN,-,27320000548V,ravindra@chaphekarengg.com,-,-,27320000548C,9518507008,-,AAACC2937K,-,ANNEXURE-I,405,405,405
259,2020-01-08,9:46:39 AM,sapl0313,1,7,0,S034,SURIN AUTOMOTIVE PVT. LTD.,"No. 6A/6C,, Phase 1, Peenya Industrial Area, Bangalore - 5600058",1,17,5600058,07022788094,080-40078113,"SURIN AUTOMOTIVE PVT. LTD. Sitarganj, Uttarakhand",1,34,-,07022788094,-,"SURIN AUTOMOTIVE PVT. LTD. Sitarganj, Uttarakhand",1,34,-,07022788094,-,Mr. Nandi SV,-,-,-,nandi@surinauto.com,-,-,-,07022788094,-,-,-,Ashok Leyland MBP FES BIW Assembly Fixtures- 26 Nos. and 3 Handy Fixtures,650,293,650
260,2020-01-19,2:59:10 PM,sapl0313,1,7,0,P013,PRABHA AUTOMOTIVE ENGINEERS PVT. LTD.,"Sipcot-1, B12A & B14, Sidco Industrial Estate,
Hosur 635 126 Tamil Nadu India",1,31,635 126,"04344 - 279848, 276001",-,"Sipcot-1, B12A & B14, Sidco Industrial Estate,
Hosur 635 126 Tamil Nadu India",1,31,635 126,"04344 - 279848, 276001",-,"Sipcot-1, B12A & B14, Sidco Industrial Estate,
Hosur 635 126 Tamil Nadu India",1,31,635 126,"04344 - 279848, 276001",-,S.Senthil Kumar,-,-,-,prabhaengineers@eth.net,-,-,33AAKCP6183A1ZK,-,33AAKCP6183A1ZK,-,-,Initiated for Ashok Leyland MBP FES Welding Fixtures,680,680,680
261,2020-08-23,3:09:17 PM,sapl0313,1,7,0,T018,TECHNOFOUR ELECTRONICS PVT. LTD.,"Technofour Electronics Pvt. Ltd., 45, Dr Ambedkr Rd., Pune 411001",1,21,411001,02113 305 222/38/48,-,"Gat. no. 3(part), 243(part), 5(part), Kasurdi (Kheba),Tal.-Bhor, Dist.-Pune, PIN- 412205",1,21,412205,02113 305 222/38/48,-,"Gat. no. 3(part), 243(part), 5(part), Kasurdi (Kheba),Tal.-Bhor, Dist.-Pune, PIN- 412205",1,21,412205,02113 305 222/38/48,-,-,-,-,-,purchase@technofour.com,-,-,27AAACT6286G123,-,-,-,-,Job Work Business of SS Fabrication,405,405,405
262,2020-12-08,10:19:27 AM,sapl0313,1,8,0,G017,GODREJ &BOYCE MFG CO LTD.,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,400079,9820389211,022-67963709,Gajendrasingh J Bhadauria,-,-,-,gjb@godrej.com,---,---,---,9820225024,-,-,-,Roof Finalization Fixture,398,398,398
263,2021-01-12,4:51:05 PM,Sapl0002,1,8,0,G018,G.M. ENGINEERS,"Plot no 2 - A/5. IDCO Industrial Estate
P.O: Industrial Estate. Dist: Jharsuguda
Pin Code - 768203, Odisha",1,26,768203,-,-,"Plot no 2 - A/5. IDCO Industrial Estate
P.O: Industrial Estate. Dist: Jharsuguda
Pin Code - 768203, Odisha",1,26,768203,-,-,"Plot no 2 - A/5. IDCO Industrial Estate
P.O: Industrial Estate. Dist: Jharsuguda
Pin Code - 768203, Odisha",1,26,768203,-,-,Mr.Nagmani,-,-,-,gme_uni@yahoo.co.in,-,-,21AEIPG1861P1ZF,-,-,AEIPG1861P,-,-,460,460,460
264,2021-02-09,9:38:15 AM,sapl0334,1,8,0,G019,GE INDIA INDUSTRIAL PVT LTD,"GE India Industrial Pvt Ltd, (Division : Wind Energy), Brigade Metropolis, 73/1 Whitefield Road,Summit Tower B Bangalore",1,17,560048,0000000000,-,"GERE_IN7_LM POWER BLADES BANGALORE LM Power Blades (India) Private Ltd.Plot No-85, KIADB Industrial Area-Phase II, Dabaspet, Nelamangala Taluk BANGLORE(RURAL DIST.), KARNATAKA India",1,17,562111,9663157191,-,"GERE_IN7_LM POWER BLADES BANGALORE LM Power Blades (India) Private Ltd.Plot No-85, KIADB Industrial Area-Phase II, Dabaspet, Nelamangala Taluk BANGLORE(RURAL DIST.), KARNATAKA India",1,17,562111,9663157191,-,Makrand Ratnaparkhi,-,-,29AAACG4901D1Z0,makrand.ratnaparkhi@ge.com,-,-,29AAACG4901D1Z0,9663157191,BLRG06015G,AAACG4901D,-,"Invoice sending address: GE India Industrial Pvt. Ltd.- Wind Energy, BID code - 295080GE AP INDIA MAILROOM - CONDUENT Level 3, F&A 2nd Floor, Aviator Block, SEZ ITPB, International Tech Park, Whitefield Road Bangalore  Karnataka 560066 India",294,293,294
265,2021-02-12,10:42:01 AM,sapl0334,1,8,0,F008,FINE ELECTROCOATING,"Gat No 54, Pune Nashik Highway, Kuruli, behind Hotel Sai Sagar, Chakan, Maharashtra",1,21,410501,0000000000,-,"Gat No 54, Pune Nashik Highway, Kuruli, behind Hotel Sai Sagar, Chakan, Maharashtra",1,21,410501,0000000000,-,"Gat No 54, Pune Nashik Highway, Kuruli, behind Hotel Sai Sagar, Chakan, Maharashtra",1,21,410501,0000000000,-,-,-,-,-,a@a.com,-,-,-,-,-,-,-,Details to be edited,405,405,405
266,2021-02-15,2:04:59 PM,sapl0335,1,8,0,M032,MAHALAXMI ENGINEERING COMPANY,"B-33 Newasa Industrial Area, Aurangabad-Ahmednagar Highway
Shingve Tukai, Maharashtra 414603
India",1,21,414607,94222 22023,-,"B-33 Newasa Industrial Area, Aurangabad-Ahmednagar Highway
Shingve Tukai, Maharashtra 414603
India",1,21,414607,94222 22023,-,"B-33 Newasa Industrial Area, Aurangabad-Ahmednagar Highway
Shingve Tukai, Maharashtra 414603
India",1,21,414607,94222 22023,-,yogesh nehul,-,-,-,yogesh@mahalaxmiec.com,-,-,-,94222 22023,-,-,-,laser cutting machine (in future),382,382,382
267,2021-02-27,9:09:44 AM,sapl0334,1,8,0,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,410501,+91-9673334857,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,,405,405,405
268,2021-03-10,2:51:45 PM,sapl0334,1,8,0,C020,CUMMINS TECHNOLOGICAL CENTRE INDIA,Kothrud,1,21,-,8669998744,-,Kothrud,1,21,-,8669998744,-,Kothrud,1,21,-,8669998744,-,Rashmi Naik,-,-,-,rashmi.naik@cummins.com,-,-,-,8669998744,-,-,-,CTCI,405,405,405
269,2021-03-31,1:34:12 PM,Sapl0334,1,8,0,J021,JAP-TECH,"Gala No-16, 3 Block, Plot No-116/4, M I D C, Bhosari, Bhosari, Pune, Maharashtra 411026",1,21,-,-,-,"Gala No-16, 3 Block, Plot No-116/4, M I D C, Bhosari, Bhosari, Pune, Maharashtra 411026",1,21,-,-,-,"Gala No-16, 3 Block, Plot No-116/4, M I D C, Bhosari, Bhosari, Pune, Maharashtra 411026",1,21,-,-,-,-,-,-,-,Japtech@gmail.com,-,-,-,-,-,-,-,NMC to give PO and other Details,405,405,405
270,2021-06-11,2:16:42 PM,Sapl0334,1,9,0,F009,FJM CYLINDERS PVT LTD,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,382130,-,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24 Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,382130,-,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,382130,-,-,-,-,-,-,fjmcyliners@gmail.com,-,-,-,-,-,-,-,-,142,142,142
272,2021-10-10,2:28:05 PM,sapl0003,1,9,783,S035,SYNERGY TECHNOLOGIES,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,411043,-,-,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,411043,-,-,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,411043,-,-,-,-,-,-,nehaa@synergytechs.com,-,-,27AENFS3367K1ZC,-,-,-,-,-,405,405,405
273,2021-10-29,10:29:28 AM,sapl0335,1,9,786,S036,SYNERGYTECH AUTOMATION PVT LTD,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,412205,9156476626,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,412205,9156476626,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,412205,9156476626,-,Mahesh,-,-,-,mahesh@synergytechs.com,-,-,-,9156476626,-,-,-,,405,405,405
274,2021-10-29,2:23:42 PM,sapl0335,1,9,0,D007,DREAMZEN TECHNOLOGIES LLP,"Flat no.2001, B Wing, Shubh Kalyan Society, Nanded City Sinhgad Road, Pune-411041",1,21,412205,+91 7798464040,-,"Gat no 205, Kasurdi, Khed Shivapur,Off Pune Bangalore Highway, Taluka-Bhor, Dist-Pune, Bhor, Dist-Pune
Pune-412205 (Maharashtra, INDIA)",1,21,412205,+91 7798464040,-,"Gat no 205, Kasurdi, Khed Shivapur,Off Pune Bangalore Highway, Taluka-Bhor, Dist-Pune, Bhor, Dist-Pune
Pune-412205 (Maharashtra, INDIA)",1,21,412205,+91 7798464040,-,Mr. Amit Kokane,-,-,-,amitkokane2036@gmail.com,-,-,27AASFD7347R1ZC,+91 7798464040,-,-,-,-,405,405,405
275,2022-03-16,5:02:20 PM,Sapl0335,1,9,800,S037,SUPREME ROLLFORM PRIVATE LTD,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,263153,9090909090,-,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,263153,9090909090,-,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,263153,9090909090,-,Pradeep,-,-,-,utk@srfpl.in,-,-,05AARCS2337Q1ZO,9090909090,-,-,-,,679,679,679
276,2022-05-27,3:43:24 PM,Sapl0335,1,10,809,S038,S H ELETRONIC CO,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,Ansar shaik,-,-,-,info@cnccuttingindia.com,-,-,27GOOPS4511C2ZR,8087118866,-,-,-,-,405,405,405
277,2022-05-27,3:49:57 PM,Sapl0335,1,10,810,S039,S H ELECTRONIC CO,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,412114,8087118866,-,Ansar shaik,-,-,-,info@cnccuttingindia.com,-,-,27GOOPS4511C2ZR,8087118866,-,-,-,-,405,405,405
278,2022-07-12,1:22:11 PM,sapl0335,1,10,815,E003,EULER MOTORS PRIVATE LIMITED,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,110017,99530 93075,-,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,110017,99530 93075,-,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,110017,99530 93075,-,abcd,-,-,-,abcd@gmail.com,-,-,-,9090909090,-,-,-,-,133,133,133
