Id,MId,SessionId,CompId,FinYearId,ItemCode,Description,Qty
1111,171,Sapl0005,1,1,78,SHIM PACK-(SP50-03)For-4210A,5.0
1112,171,Sapl0005,1,1,79,SHIM PACK-(SP50-18)For-4210A,8.0
1113,171,Sapl0005,1,1,80,SHIM PACK-(SP50-03)For-5110/5510,45.0
1114,171,Sapl0005,1,1,81,SHIM PACK-(SP50-18)For-5110/5510,35.0
1115,171,Sapl0005,1,1,82,SHIM PACK-(SP50-01)For-5137/5537,5.0
1116,171,Sapl0005,1,1,83,SHIM PACK-(SP50-19)For-5137/5537,5.0
1117,172,Sapl0005,1,1,10,"RMV.100.100.-(VCXXX9999014961) :
GALAVI Buffer in polyurethane expanded resin with microcellur structure, with aluminium
base, type",4.0
1118,172,Sapl0005,1,1,20,"RMV.100.100.-(VCXXX9999014962):
GALAVI Buffer in polyurethane expanded resin with microcellur structure, with aluminium
base, type",4.0
1119,172,Sapl0005,1,1,30,"RMV.100.100.-(VCXXX0000117230) :
GALAVI Buffer in polyurethane expanded resin with microcellur structure, with aluminium
base, type",12.0
1120,173,Sapl0005,1,1,10,AIR COMPRESSOR AS19 O/P30-35L/MIN 240V HESNG MF000000,1.0
1121,174,Sapl0005,1,1,10,4230-1-11-BASE FRAME,1.0
1122,175,Sapl0005,1,1,10,"OVERHEAD RAIL- TYPE C63, ITEM NO. 601100000630A, LOAD CAPACITY 400 KG/M, WITH MOUNTING ACCESSORIES (CHANNEL SUPPORT & ANGLE STOPPER) MAKE SLIDO",5.0
1123,176,Sapl0005,1,1,10,BWF for Frt  Wall Assly-stn10 - 13F483,1.0
1124,176,Sapl0005,1,1,20,BWF for Frt  Wall Assly-stn10 - 13F484,1.0
1125,176,Sapl0005,1,1,30,BWF for Front  flr Assly-stn10 - 13F485,1.0
1126,176,Sapl0005,1,1,40,BWF for Front  flr Assly-stn30 - 13F487,1.0
1127,176,Sapl0005,1,1,50,BWF for Back Pnl. Assembly - 14F556,1.0
1128,176,Sapl0005,1,1,60,BWF Body side otr sasly L - stn20-14F467,1.0
1129,176,Sapl0005,1,1,70,BWF Body side otr sasly L - stn20-13F463,1.0
1130,176,Sapl0005,1,1,80,BWF Body side otr sasly L - stn20-13F466,1.0
1131,177,Sapl0005,1,1,10,STATION 00,1.0
1132,178,Sapl0005,1,1,10,Long Rails C63 (11Mtr X 2Nos.)=22MTR,22.0
1133,178,Sapl0005,1,1,20,Cross Rails C63 (3Mtr X 4Nos.)=12MTR,12.0
1134,178,Sapl0005,1,1,30,Long Rails C63 (14Mtr X 4Nos.)=56MTR,56.0
1135,178,Sapl0005,1,1,40,Cross Rails C63 (2Mtr X 12Nos.)= 24MTR,24.0
1136,178,Sapl0005,1,1,50,Trolley Set for C63 rails qty 16 set (1 Set=2 Nos trolly),16.0
1137,179,Sapl0005,1,1,10,SUB-ASSEMBLY 40,1.0
1138,180,Sapl0005,1,1,10,LONG RAIL C-63 WITH CLAMP (6mtr x 4lines=24mtr),24.0
1139,180,Sapl0005,1,1,20,"CABLE TROLLEY FOR 63 MM
CHANNEL",20.0
1140,181,Sapl0005,1,1,10,MT45011100000199TROLLEY SETS FOR GUN HANGING,5.0
1141,182,Sapl0005,1,1,10,BWF for Front flr Assly-stn10 - 13F485,1.0
1142,182,Sapl0005,1,1,20,BWF for Front flr Assly-stn30 - 13F487,1.0
1143,183,Sapl0005,1,1,10,BWF for Back Pnl. Assembly - 14F556,1.0
1144,183,Sapl0005,1,1,20,BWF Body side otr sasly L - stn20-14F467,1.0
1145,184,Sapl0005,1,1,10,BWF Body side otr sasly L - stn20-13F463,1.0
1146,184,Sapl0005,1,1,20,BWF Body side otr sasly L - stn20-13F466,1.0
1147,185,Sapl0005,1,1,10,5102-ET-MFL-03-00-TROLLEY,4.0
1148,186,Sapl0005,1,1,10,OVERHEAD RAIL C-75 TYPE,5.0
1149,186,Sapl0005,1,1,20,CABLE TROLLEY,5.0
1150,0,Sapl0005,1,1,10,6020_02-1-15-STRUCTURE,4.0
1151,0,Sapl0005,1,1,20,6020_02-1-17-STRUCTURE,4.0
1152,0,Sapl0005,1,1,30,6020_02-1-20-STRUCTURE,2.0
1153,0,Sapl0005,1,1,40,6020_02-1-23-STRUCTURE,2.0
1154,0,Sapl0005,1,1,50,6020_02-1-25-WELD MENT,2.0
1155,0,Sapl0005,1,1,60,6020_02-1-26-WELD MENT,8.0
1156,0,Sapl0005,1,1,70,6020_02-1-27-WELD MENT,3.0
1157,0,Sapl0005,1,1,80,6020_02-1-28-WELD MENT,2.0
1158,0,Sapl0005,1,1,90,6020_02-1-29-WELD MENT,2.0
1159,0,Sapl0005,1,1,100,6020_02-1-41-SENSOR BRACKET,64.0
1160,0,Sapl0005,1,1,110,6020_02-1-42-PLATE,9.0
1161,0,Sapl0005,1,1,120,6020_02-1-43-PLATE,36.0
1162,0,Sapl0005,1,1,130,6020_02-1-44-SENSOR BRACKET,16.0
1163,0,Sapl0005,1,1,140,6020_02-1-45-PLATE,1.0
1164,0,Sapl0005,1,1,150,6020_02-1-46-PLATE,1.0
1165,0,Sapl0005,1,1,160,6020_02-1-47-PLATE,1.0
1166,0,Sapl0005,1,1,170,6020_02-1-48-BLOCK,4.0
1167,0,Sapl0005,1,1,10,6020_02-1-15-STRUCTURE,4.0
1168,0,Sapl0005,1,1,20,6020_02-1-17-STRUCTURE,4.0
1169,0,Sapl0005,1,1,30,6020_02-1-20-STRUCTURE,2.0
1170,0,Sapl0005,1,1,40,6020_02-1-23-STRUCTURE,2.0
1171,0,Sapl0005,1,1,50,6020_02-1-25-WELD MENT,2.0
1172,0,Sapl0005,1,1,60,6020_02-1-26-WELD MENT,8.0
1173,0,Sapl0005,1,1,70,6020_02-1-27-WELD MENT,3.0
1174,0,Sapl0005,1,1,80,6020_02-1-28-WELD MENT,2.0
1175,0,Sapl0005,1,1,90,6020_02-1-29-WELD MENT,2.0
1176,0,Sapl0005,1,1,100,6020_02-1-41-SENSOR BRACKET,64.0
1177,0,Sapl0005,1,1,110,6020_02-1-42-PLATE,9.0
1178,0,Sapl0005,1,1,120,6020_02-1-43-PLATE,36.0
1179,0,Sapl0005,1,1,130,6020_02-1-44-SENSOR BRACKET,16.0
1180,0,Sapl0005,1,1,140,6020_02-1-45-PLATE,1.0
1181,0,Sapl0005,1,1,150,6020_02-1-46-PLATE,1.0
1182,0,Sapl0005,1,1,160,6020_02-1-47-PLATE,1.0
1183,0,Sapl0005,1,1,170,6020_02-1-48-BLOCK,4.0
1184,0,Sapl0005,1,1,10,6020_02-1-15-STRUCTURE,4.0
1185,0,Sapl0005,1,1,20,6020_02-1-17-STRUCTURE,4.0
1186,0,Sapl0005,1,1,30,6020_02-1-20-STRUCTURE,2.0
1187,0,Sapl0005,1,1,40,6020_02-1-23-STRUCTURE,2.0
1188,0,Sapl0005,1,1,50,6020_02-1-25-WELD MENT,2.0
1189,0,Sapl0005,1,1,60,6020_02-1-26-WELD MENT,8.0
1190,0,Sapl0005,1,1,70,6020_02-1-27-WELD MENT,3.0
1191,0,Sapl0005,1,1,80,6020_02-1-28-WELD MENT,2.0
1192,0,Sapl0005,1,1,90,6020_02-1-29-WELD MENT,2.0
1193,0,Sapl0005,1,1,100,6020_02-1-41-SENSOR BRACKET,64.0
1194,0,Sapl0005,1,1,110,6020_02-1-42-PLATE,9.0
1195,0,Sapl0005,1,1,120,6020_02-1-43-PLATE,36.0
1196,0,Sapl0005,1,1,130,6020_02-1-44-SENSOR BRACKET,16.0
1197,0,Sapl0005,1,1,140,6020_02-1-45-PLATE,1.0
1198,0,Sapl0005,1,1,150,6020_02-1-46-PLATE,1.0
1199,0,Sapl0005,1,1,160,6020_02-1-47-PLATE,1.0
1200,0,Sapl0005,1,1,170,6020_02-1-48-BLOCK,4.0
1201,0,Sapl0005,1,1,10,6020_02-1-15-STRUCTURE,4.0
1202,0,Sapl0005,1,1,20,6020_02-1-17-STRUCTURE,4.0
1203,0,Sapl0005,1,1,30,6020_02-1-20-STRUCTURE,2.0
1204,0,Sapl0005,1,1,40,6020_02-1-23-STRUCTURE,2.0
1205,0,Sapl0005,1,1,50,6020_02-1-25-WELD MENT,2.0
1206,0,Sapl0005,1,1,60,6020_02-1-26-WELD MENT,8.0
1207,0,Sapl0005,1,1,70,6020_02-1-27-WELD MENT,3.0
1208,0,Sapl0005,1,1,80,6020_02-1-28-WELD MENT,2.0
1209,0,Sapl0005,1,1,90,6020_02-1-29-WELD MENT,2.0
1210,0,Sapl0005,1,1,100,6020_02-1-41-SENSOR BRACKET,64.0
1211,0,Sapl0005,1,1,110,6020_02-1-42-PLATE,9.0
1212,0,Sapl0005,1,1,120,6020_02-1-43-PLATE,36.0
1213,0,Sapl0005,1,1,130,6020_02-1-44-SENSOR BRACKET,16.0
1214,0,Sapl0005,1,1,140,6020_02-1-45-PLATE,1.0
1215,0,Sapl0005,1,1,150,6020_02-1-46-PLATE,1.0
1216,0,Sapl0005,1,1,160,6020_02-1-47-PLATE,1.0
1217,0,Sapl0005,1,1,170,6020_02-1-48-BLOCK,4.0
1218,187,Sapl0005,1,1,10,6020_02-1-15-STRUCTURE,4.0
1219,187,Sapl0005,1,1,20,6020_02-1-17-STRUCTURE,4.0
1220,187,Sapl0005,1,1,30,6020_02-1-20-STRUCTURE,2.0
1221,187,Sapl0005,1,1,40,6020_02-1-23-STRUCTURE,2.0
1222,187,Sapl0005,1,1,50,6020_02-1-25-WELD MENT,2.0
1223,187,Sapl0005,1,1,60,6020_02-1-26-WELD MENT,8.0
1224,187,Sapl0005,1,1,70,6020_02-1-27-WELD MENT,3.0
1225,187,Sapl0005,1,1,80,6020_02-1-28-WELD MENT,2.0
1226,187,Sapl0005,1,1,90,6020_02-1-29-WELD MENT,2.0
1227,187,Sapl0005,1,1,100,6020_02-1-41-SENSOR BRACKET,64.0
1228,187,Sapl0005,1,1,110,6020_02-1-42-PLATE,9.0
1229,187,Sapl0005,1,1,120,6020_02-1-43-PLATE,36.0
1230,187,Sapl0005,1,1,130,6020_02-1-44-SENSOR BRACKET,16.0
1231,187,Sapl0005,1,1,140,6020_02-1-45-PLATE,1.0
1232,187,Sapl0005,1,1,150,6020_02-1-46-PLATE,1.0
1233,187,Sapl0005,1,1,160,6020_02-1-47-PLATE,1.0
1234,187,Sapl0005,1,1,170,6020_02-1-48-BLOCK,4.0
1235,187,Sapl0005,1,1,180,6020_02-1-49-PLATE,1.0
1236,187,Sapl0005,1,1,190,6020_02-1-50-PLATE,1.0
1237,187,Sapl0005,1,1,200,6020_02-1-51-PLATE,1.0
1238,187,Sapl0005,1,1,210,6020_02-1-52-PLATE,1.0
1239,187,Sapl0005,1,1,220,6020_02-1-53-PLATE,1.0
1240,187,Sapl0005,1,1,230,6020_02-1-54-PLATE,1.0
1241,187,Sapl0005,1,1,240,6020_02-1-55-SPACER,1.0
1242,187,Sapl0005,1,1,250,6020_02-1-56-PLATE,1.0
1243,187,Sapl0005,1,1,260,6020_02-1-57-PLATE,1.0
1244,187,Sapl0005,1,1,270,6020_02-1-58-SPACER,1.0
1245,187,Sapl0005,1,1,280,6020_02-1-59-PLATE,1.0
1246,187,Sapl0005,1,1,290,6020_02-1-60-WELD MENT,1.0
1247,187,Sapl0005,1,1,300,6020_02-1-61-PLATE,1.0
1248,187,Sapl0005,1,1,310,6020_02-1-62-WELD MENT,1.0
1249,187,Sapl0005,1,1,320,6020_02-1-63-SPACER,1.0
1250,187,Sapl0005,1,1,330,6020_02-2-11-WELD MENT,1.0
1251,187,Sapl0005,1,1,340,6020_02-2-12-WELD MENT,2.0
1252,188,Sapl0005,1,1,10,LONG RAIL C63 (12.2M X 2NOS. = 24.40M),24.4
1253,188,Sapl0005,1,1,20,CROSS RAIL C63 (2.5M X 13NOS. =32.50M),32.5
1254,188,Sapl0005,1,1,30,TROLLEY SET FOR C63 SECTIONS RAILS,16.0
1255,188,Sapl0005,1,1,40,LONG RAIL C63(8.2M X 2NOS.=16.40M),16.4
1256,188,Sapl0005,1,1,50,"LONG RAIL C63(4.2M X 2NOS=8.4M),",8.4
1257,188,Sapl0005,1,1,60,LONG RAIL C63( 4.3M X 2NOS.=8.6M),8.6
1258,188,Sapl0005,1,1,70,CROSS RAILC63 (2M X1NO.=2M),2.0
1259,188,Sapl0005,1,1,80,LONG RAIL C63(6.5M X 2NO. =13M),13.0
1260,188,Sapl0005,1,1,90,CROSS RAIL C63(1.9M X 2NO= 3.8M),3.8
1261,189,Sapl0005,1,1,1,SAPL MAKE ELECTRIC CHAIN HOIST  LIFTO  CAP-500 KG WITH 4MTR LIFT,3.0
1262,190,Sapl0005,1,1,1,SLIDO LONG RAIL C-75 (14.5 M X 2 LINES = 29 M),29.0
1263,190,Sapl0005,1,1,2,SLIDO CROSS RAIL C-75 (3.3M X 2 NOS = 6.6M) QTY 6.6 MTR,6.6
1264,190,Sapl0005,1,1,3,SLIDO TELESCOPIC C-75 (3M X 2 NOS = 6 M),6.0
1265,190,Sapl0005,1,1,4,"SLIDO C-75 TELESCOPIC TROLLEY SET (CONSIST OF 2 NOS CROSS
TROLLEY, 2 NOS TELESCOPIC TROLLEYS, 1 NO LOAD TROLLEY, 2 NOS
TOOL TROLLEY, 1 NO END SUPPORT & 4 NOS END RUBBER STOPPER)",2.0
1266,191,Sapl0005,1,1,10,TRANSDUCER PANEL LABOR CHARGES,1.0
1267,191,Sapl0005,1,1,20,JIG BOOM WIRING WORK INSTALLATION CHARGES,1.0
1268,192,Sapl0005,1,1,10,Rail Replcement For UK-40,3.0
1269,193,Sapl0005,1,1,10,CHECKING FIXTURE FOR MAIN FLOOR FOR Y9T WELD & CHECKING FIXTURE REQUIRED AT J1,1.0
1270,193,Sapl0005,1,1,20,MANUAL WELDING FIXTURE FOR 66100-CHECKING FIXTURE FOR MAIN FLOOR FOR Y9T WELD & CHECKING FIXTURE REQUIRED AT J1,1.0
1271,193,Sapl0005,1,1,30,MID FLOOR RESPOT FIXTURE - RESPOTTING WELDING FIXTURE FOR MAIN FLOOR REQUIRED FOR Y9T BIW WELD DECK,1.0
1272,194,Sapl0005,1,1,10,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,TWO  STAGE NH3",8.0
1273,194,Sapl0005,1,1,20,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,TWO STAGE NH3",2.0
1274,195,Sapl0005,1,1,10,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,SINGLE STAGE NH3",7.0
1275,195,Sapl0005,1,1,20,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,SINGLE STAGE NH3",17.0
1276,196,Sapl0005,1,1,1,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,SINGLE STAGE NH3.",35.0
1277,197,Sapl0005,1,1,10,WELDING FIXTURES FOR 1 CELL,4.0
1278,198,Sapl0005,1,1,10,BodyTransfer Wagon FOR Super Ace & Venture,3.0
1279,199,Sapl0005,1,1,1,LONG RAILS C-63 (30Mx4 NOS)=120,120.0
1280,199,Sapl0005,1,1,2,LONG RAILS C63 (13Mx16 NOS)= 208,208.0
1281,199,Sapl0005,1,1,3,CROSS RAIL C-63 (3.5Mx50 NOS)=175,175.0
1282,199,Sapl0005,1,1,4,CROSS RAIL C-63 (2.5Mx12 NOS),30.0
1283,200,Sapl0005,1,1,10,RAIL TRACK C63,8.0
1284,200,Sapl0005,1,1,20,TROLLEYS FOR C63 RAIL,6.0
1285,201,Sapl0005,1,1,10,Long Rail : C-63 (24mX2/ lines)+(18mX2 /lines)= 48m + 36m = 84m,84.0
1286,201,Sapl0005,1,1,20,Cross rail C63 : 2.5m X 20 nos. = 50m,50.0
1287,202,Sapl0005,1,1,10,BREAK COIL,2.0
1288,202,Sapl0005,1,1,20,BRAKE SHOE ASSY LH & RH,1.0
1289,203,Sapl0005,1,1,10,DRILLING JIG,1.0
1290,204,Sapl0005,1,1,10,LONG RAIL WITH ACCESSORIES -48 Mtr. ( Long Rail Length 6 Meter x 8 Nos. ),48.0
1291,204,Sapl0005,1,1,20,CROSS RAIL WITH ACCESSORIES -35 Mtr. ( Cross Rail Length 2.5 Meter x 14 Nos.),35.0
1292,205,Sapl0005,1,1,10,Long rail of C-75 section - 2200 MM (2.2m X 1 Nos.=2.2m),2.2
1293,205,Sapl0005,1,1,20,Telescopic Rail of C-75 section - 2200 MM(2.2m X 1 Nos.=2.2m),2.2
1294,205,Sapl0005,1,1,30,Telescopic Trolleys (C-75 section),2.0
1295,205,Sapl0005,1,1,40,Load Trolley (C-75 section),1.0
1296,205,Sapl0005,1,1,50,Tool/Cable Trolley (for C-75 section),4.0
1297,205,Sapl0005,1,1,60,Cable Support (for C-75 section),1.0
1298,205,Sapl0005,1,1,70,End rubber stoppers (for C-75 section),4.0
1299,205,Sapl0005,1,1,80,Gun Parking (for C-75 section),1.0
1300,206,Sapl0005,1,1,10,MAGNETIC PLUNGER WITH BREAK COIL 415VAC,2.0
1301,207,Sapl0005,1,1,10,Annual Maintenance Contract for QG-software,1.0
1302,208,Sapl0005,1,1,10,Break Coil,2.0
1303,209,Sapl0005,1,1,10,Gantry System Contactor,5.0
1304,210,Sapl0005,1,1,10,SUPPORT ROLLER-(290-0615-10-000),11.0
1305,210,Sapl0005,1,1,20,DRIVE ROLLER-(290-0615-11-000),7.0
1306,211,Sapl0005,1,1,10,Modification in design for Safari,1.0
1307,212,Sapl0005,1,1,10,HC3050NH CAP.500KGSX5MTR LI,4.0
1308,213,Sapl0005,1,1,10,Inspection Fixtures,1.0
1309,214,Sapl0056,1,1,10,Electric Lifter,1.0
1310,215,Sapl0005,1,1,10,SITE VISIT CHARGES FOR MPV KUKA ROBOT SPOTTING PROB,1.0
1311,216,Sapl0005,1,1,10,LOAD TROLLEY 63 MM,4.0
1312,217,Sapl0005,1,1,10,"(STATION NO. :- SA40) , FLOOR SUB ASSY FIXTURE
(SPM) , TYPE OF FIXTURE :- SPM , OPERATION OF
FIXTURE :- SPOTTING",1.0
1313,217,Sapl0005,1,1,20,"(STATION NO. :- ST - 0) , LADDER ASSY (3) MANUAL
LOADING FIXTURE (SHUTTLE TYPE , TYPE OF FIXTURE
:- MANUAL PNEUMATIC , OPERATION OF FIXTURE :-
LOADING & MOVING TO ST - 10 .",1.0
1314,217,Sapl0005,1,1,30,"(STATION NO. :- ST - 10) , LADDER ASSY + FLOOR
PANEL ASSY , TYPE OF FIXTURE :- ROBOTIC ,
OPERATION OF FIXTURE :- SPOTTING",1.0
1315,217,Sapl0005,1,1,40,"(STATION NO. :- ST - 20) , LADDER ASSY + FLOOR
PANEL ASSY RESPOTTING , TYPE OF FIXTURE :- SPM ,
OPERATION OF FIXTURE :- RE - SPOTTING",1.0
1316,217,Sapl0005,1,1,50,"(STATION NO. :- ST - 30) , LADDER ASSY + FLOOR
PANEL ASSY RESPOTTING , TYPE OF FIXTURE :- DUMMY
, OPERATION OF FIXTURE :- DUMMY",1.0
1317,217,Sapl0005,1,1,60,"(STATION NO. :- ST - 40) , ST30 SIDE PANEL ASSY
(LH) + SIDE PANEL ASS (RH) + SIDE SKIRT ASSY LH
+ SIDE SKIRT ASSY RH + REAR SKIRT ASSY. , TYPE
OF FIXTURE :- SPM + MANUAL , OPERATION OF
FIXTURE :- SPOTTING",1.0
1318,217,Sapl0005,1,1,70,"(STATION NO. :- ST - 50) , ST40 + SIDE W LH - 2
NOS. + RH - 2 NOS. X AXIS SPOTS , TYPE OF
FIXTURE :- SPM , OPERATION OF FIXTURE :-
SPOTTING .
(STATION NO. :- SA - 50) , SIDE SKIRT ASSY - LH
(LINE SIDE) , TYPE OF FIXTURE :- MANUAL
PNEUMATIC , OPERATION OF FIXTURE :- SPOTTING ,
PART. OF  ST - 50 .",1.0
1319,217,Sapl0005,1,1,80,"(STATION NO. :- ST - 60) , ST40 + SIDE W LH - 2
NOS. + RH - 2 NOS. Z AXIS SPOTS , TYPE OF
FIXTURE :- SPM , OPERATION OF FIXTURE :-
SPOTTING .
(STATION NO. :- SA - 60) , SIDE SKIRT ASSY - RH
(LINE SIDE) , TYPE OF FIXTURE :- MANUAL
PNEUMATIC , OPERATION OF FIXTURE :- SPOTTING ,
PART. OF  ST - 60",1.0
1320,217,Sapl0005,1,1,90,"(STATION NO. :- ST - 70) , ST60 + FRONT PANEL +
W ASSY , TYPE OF FIXTURE :- MANUAL PNEUMATIC ,
OPERATION OF FIXTURE :- SPOTTING",1.0
1321,217,Sapl0005,1,1,100,"(STATION NO. :- ST - 80) , REINF CARGO (LH) +
REINF CARGO (RH) + BOTTOM WALL ASSY + CORNER
REINF - L/R + MUD FLAPS WITH FIXED GUN BOTTOM 12
NOS. , TYPE OF FIXTURE :- MANUAL PNEUMATIC ,
OPERATION OF FIXTURE :- SPOTTING",1.0
1322,217,Sapl0005,1,1,110,"(STATION NO. :- ST - 90) , TAIL GATE MTG.
FIXTURE",1.0
1323,217,Sapl0005,1,1,120,LIFT AND CARRY (10 STATION),1.0
1324,217,Sapl0005,1,1,130,"MANIPULATOR FOR SIDE PANEL ASSY - 2 + FRONT
PANEL ASSY - 1.",1.0
1325,217,Sapl0005,1,1,140,"INSPECTION FIXTURE (PLC CONTROLLED) + QUALITY
CONFIRMATION AND NUMBER PUNCHING",1.0
1326,218,Sapl0005,1,1,1,SA40,1.0
1328,220,Sapl0005,1,1,10,"INT. CODE : 502328167, PART NUMBER : 7540-1-1-BASE PLATE",1.0
1329,220,Sapl0005,1,1,20,"INT. CODE : 502328167, PART NUMBER : 7540-1-1-BASE PLATE",1.0
1330,221,Sapl0005,1,1,10,Modification Charges for Fixture No. ML10 to ML90,1.0
1331,0,Sapl0005,1,1,1,Scrap,10500.0
1332,0,Sapl0005,1,1,1,Scrap,10500.0
1334,223,Sapl0005,1,1,1,BASE FRMAE (OG-11)SO-288,6.0
1335,224,Sapl0005,1,1,10,Scrap,10500.0
1336,225,Sapl0005,1,1,10,Air Hoist with Tackle for narrow subassembly for Ultra BIW,6.0
1337,226,Sapl0005,1,1,10,scrap,5000.0
1338,227,Sapl0005,1,1,10,Multi spot welder with pick and place to,1.0
1339,228,Sapl0005,1,1,10,C63 CABLE BALANCER HANGING TROLLY,6.0
1340,228,Sapl0005,1,1,20,C63 GUN BALANCER HANGING TROLLY,6.0
1341,229,Sapl0005,1,1,1,CROSS RAIL C63 2.5MTR x 4nos. = 10Mtr,10.0
1342,229,Sapl0005,1,1,2,TROLLY SETS FOR C-63 RAILS,4.0
1343,230,Sapl0005,1,1,1,TOOL TROLLEY FOR CABLE-3W HOIST TROLLEY,30.0
1344,230,Sapl0005,1,1,2,LOAD TROLLEY FOR SPOT GUN,10.0
1345,231,Sapl0005,1,1,10,POST-1 (2170mm),145.0
1346,231,Sapl0005,1,1,20,POST-1 (2170mm),145.0
1347,231,Sapl0005,1,1,30,POST-2 (3130mm),24.0
1348,231,Sapl0005,1,1,40,POST-2 (3130mm),24.0
1349,231,Sapl0005,1,1,50,T-POST (1192mm),85.0
1350,231,Sapl0005,1,1,60,T-POST (1192mm),85.0
1351,231,Sapl0005,1,1,70,FECE-(1500L),23.0
1352,231,Sapl0005,1,1,80,FECE-(1500L),23.0
1353,231,Sapl0005,1,1,90,FECE-(1200L),5.0
1354,231,Sapl0005,1,1,100,FECE-(1200L),6.0
1355,231,Sapl0005,1,1,110,FECE-(900L),11.0
1356,231,Sapl0005,1,1,120,FECE-(900L),12.0
1357,231,Sapl0005,1,1,130,FECE-(600L),21.0
1358,231,Sapl0005,1,1,140,FECE-(600L),21.0
1359,231,Sapl0005,1,1,150,FECE-(300L),47.0
1360,231,Sapl0005,1,1,160,FECE-(300L),48.0
1361,231,Sapl0005,1,1,170,FENCE DOOR STD. 900L,8.0
1362,231,Sapl0005,1,1,180,FENCE DOOR STD. 900L,8.0
1363,0,Sapl0005,1,1,1,PLC PANEL ENCLOSURE WITH WIRING,1.0
1364,0,Sapl0005,1,1,2,SERVO PANEL ENCLOSURE WITH WIRING,1.0
1365,0,Sapl0005,1,1,3,PLC PANEL ENCLOSURE WITH WIRING,1.0
1366,0,Sapl0005,1,1,4,SERVO PANEL ENCLOSURE WITH WIRING,1.0
1367,232,Sapl0005,1,1,1,PLC PANEL ENCLOSURE WITH WIRING,1.0
1368,232,Sapl0005,1,1,2,SERVO PANEL ENCLOSURE WITH WIRING,1.0
1369,232,Sapl0005,1,1,3,PLC PANEL ENCLOSURE WITH WIRING,1.0
1370,232,Sapl0005,1,1,4,SERVO PANEL ENCLOSURE WITH WIRING,1.0
1371,232,Sapl0005,1,1,5,PLC PANEL ENCLOSURE WITH WIRING,1.0
1372,233,Sapl0005,1,2,10,ROBOT PEDESTAL-V4RB206Y-(ST-330/340),2.0
1373,233,Sapl0005,1,2,20,ROBOT PEDESTAL-V4RB206Y-(ST-230/240),2.0
1374,234,Sapl0005,1,2,1,Hoist 500kg,10.0
1375,234,Sapl0005,1,2,2,Hoist 2Ton,2.0
1376,235,Sapl0005,1,2,10,Magnetic Plunger with break coil 415v,5.0
1377,236,Sapl0005,1,2,1,BREAK COIL,4.0
1378,237,Sapl0005,1,2,10,Installation & Commissioning of Cosma,1.0
1379,238,Sapl0005,1,2,10,Anchor Bolt M12 X 100# 800 Set,1.0
1380,239,Sapl0005,1,2,10,Magnetic Plunger with Break Coil 415V,6.0
1381,239,Sapl0005,1,2,20,"Transformer 415 Input,24V Output",3.0
1382,240,Sapl0005,1,2,10,"Reverce Phase Protector ( Code
No.8030001011000200 ) for Synergytech Hoist",2.0
1383,240,Sapl0005,1,2,20,Limit Switch for 500 Kg Hoist-Synergytech,2.0
1384,241,Sapl0005,1,2,1,LONG RAIL C63,100.0
1385,241,Sapl0005,1,2,2,LONG RAIL C75,24.0
1386,241,Sapl0005,1,2,3,CROSS  RAIL C75 (4.5mtr x 1 nos. = 4.5mtr),4.5
1387,241,Sapl0005,1,2,4,TROLLEY SET C75,1.0
1388,241,Sapl0005,1,2,5,HOIST TROLLY C63,12.0
1389,241,Sapl0005,1,2,6,HOIST TROLLY C75,1.0
1390,241,Sapl0005,1,2,7,CABLE TROLLY C63,10.0
1391,241,Sapl0005,1,2,8,CABLE TROLLY C75,5.0
1392,241,Sapl0005,1,2,9,TROLLEY SET C63,8.0
1393,242,Sapl0005,1,2,1,LONG RAIL 12MTRS X 4NOS. = 48 MTRS,48.0
1394,242,Sapl0005,1,2,2,LONG RAIL 4MTRS X 12NOS. = 48 MTRS,48.0
1395,242,Sapl0005,1,2,3,CROSS RAIL 1.5MTRS X 12NOS. = 18MTRS,18.0
1396,195,Sapl0005,1,2,30,"CONTROL PANEL BOX WITH BOTTOM CONNECTION GLYCERENE GAUGES,SINGLE STAGE NH3",1.0
1397,243,Sapl0005,1,2,10,CHECKING FIXTURE FOR 61120RH,1.0
1398,243,Sapl0005,1,2,20,CHECKING FIXTURE FOR 62700-68P00/10/20,1.0
1406,244,Sapl0005,1,2,1,Break Coil,4.0
1407,245,Sapl0005,1,2,10,MT45011100000206 LONG RAIL C63,42.0
1408,245,Sapl0005,1,2,20,MT45011100000207 CROSS RAILS C63,24.0
1409,245,Sapl0005,1,2,30,MT45011200000538 HOIST TROLLY C63,2.0
1410,245,Sapl0005,1,2,40,MT45011500000127 CABLE TROLLY C63,20.0
1411,245,Sapl0005,1,2,50,MT45011100000208 TROLLEY SET,8.0
1412,246,Sapl0005,1,2,10,NEW FIXTURES FOR SIDE ASSLY LH,1.0
1413,246,Sapl0005,1,2,20,NEW FIXTURES FOR SIDE ASSLY RH,1.0
1418,0,Sapl0005,1,2,10,ECN MATERIAL AS PER BOM - 13F466,1.0
1419,0,Sapl0005,1,2,10,ECN MATERIAL AS PER BOM - 13F466,1.0
